  Time                 , -I(R1)               
  3.218285344110e-006  ,5.641804034006e-001  
  3.496138356195e-006  ,5.127681062273e-001  
  3.815237782465e-006  ,4.761350639341e-001  
  4.202095768915e-006  ,4.546749425029e-001  
  4.669682286249e-006  ,4.552494273474e-001  
  5.136887333856e-006  ,4.724776781360e-001  
  5.683151982294e-006  ,5.063510230794e-001  
  6.360737584100e-006  ,5.516031361508e-001  
  7.104317448602e-006  ,5.969670764036e-001  
  8.591477177606e-006  ,6.348381403239e-001  
  1.008054425524e-005  ,5.881093598674e-001  
  1.269628217028e-005  ,3.521305653519e-001  
  1.517507245349e-005  ,2.534467927261e-002  
  1.767102887438e-005  ,-2.422825381778e-001  
  2.005025555895e-005  ,-3.862690768065e-001  
  2.231084515856e-005  ,-3.789706132305e-001  
  2.504064252184e-005  ,-2.196365347578e-001  
  2.730848004626e-005  ,-4.087523857249e-002  
  2.952825238513e-005  ,1.302913975703e-001  
  3.211919476794e-005  ,2.395410054417e-001  
  3.490392377184e-005  ,2.355100671358e-001  
  3.743192364977e-005  ,1.452724277200e-001  
  3.984586407946e-005  ,1.538544666111e-002  
  4.254514386462e-005  ,-1.016024939387e-001  
  4.512387921618e-005  ,-1.599262175025e-001  
  4.734403302477e-005  ,-1.513345533596e-001  
  5.003759076403e-005  ,-8.349489339219e-002  
  5.228788068102e-005  ,-1.075023984651e-002  
  5.444089581774e-005  ,5.583083271170e-002  
  5.669690778063e-005  ,9.561025102285e-002  
  5.959874799059e-005  ,9.642539753875e-002  
  6.219121625231e-005  ,5.952734212664e-002  
  6.460286786364e-005  ,6.795968335967e-003  
  6.771566083239e-005  ,-4.871977711021e-002  
  7.012120892809e-005  ,-6.539817193670e-002  
  7.253362347888e-005  ,-5.788792693190e-002  
  7.511693646716e-005  ,-3.096243058974e-002  
  7.763539960192e-005  ,4.247216009032e-003  
  8.056470563220e-005  ,3.451639217382e-002  
  8.299695660876e-005  ,4.209119610736e-002  
  8.521367718981e-005  ,3.521303503305e-002  
  8.809682538317e-005  ,1.294863485404e-002  
  9.077474286364e-005  ,-1.001380196887e-002  
  9.364720990466e-005  ,-2.500015652673e-002  
  9.636365582751e-005  ,-2.577496758980e-002  
  9.898168256091e-005  ,-1.594101266734e-002  
  1.012590568285e-004  ,-3.927468254876e-003  
  1.037351768236e-004  ,8.951701716105e-003  
  1.061262290697e-004  ,1.587600043297e-002  
  1.091295402269e-004  ,1.579220314915e-002  
  1.117784660082e-004  ,9.352799117183e-003  
  1.142622153978e-004  ,3.382076664914e-004  
  1.172224204759e-004  ,-8.237754503297e-003  
  1.195676963549e-004  ,-1.084905434687e-002  
  1.218973319750e-004  ,-9.629207628152e-003  
  1.244501273851e-004  ,-5.244745421800e-003  
  1.269399802904e-004  ,5.285582072370e-004  
  1.298574607591e-004  ,5.611687430282e-003  
  1.322469871263e-004  ,6.963977326330e-003  
  1.344652335863e-004  ,5.942026340355e-003  
  1.370920341234e-004  ,2.916983775075e-003  
  1.396413963060e-004  ,-8.259915130998e-004  
  1.427808921556e-004  ,-3.949596090915e-003  
  1.452062766771e-004  ,-4.418367416379e-003  
  1.476850669603e-004  ,-3.262235451703e-003  
  1.506391685228e-004  ,-6.503528108324e-004  
  1.534887473802e-004  ,1.724100812137e-003  
  1.560907523851e-004  ,2.754532552949e-003  
  1.588144462328e-004  ,2.546597070654e-003  
  1.614198844652e-004  ,1.424064113879e-003  
  1.639478843431e-004  ,-9.974920039136e-005  
  1.671331565599e-004  ,-1.515134525070e-003  
  1.694025199633e-004  ,-1.814355678536e-003  
  1.716882865648e-004  ,-1.518588644242e-003  
  1.744798820238e-004  ,-5.905971551606e-004  
  1.772012870531e-004  ,4.174197158032e-004  
  1.799867789965e-004  ,1.062235438277e-003  
  1.824373405199e-004  ,1.132942303829e-003  
  1.850031059008e-004  ,7.673180774212e-004  
  1.877805869799e-004  ,1.089188351479e-004  
  1.906694572191e-004  ,-4.936358648601e-004  
  1.930589835863e-004  ,-7.193773705254e-004  
  1.957010429125e-004  ,-6.579427914463e-004  
  1.983163993578e-004  ,-3.629479945457e-004  
  2.008405845384e-004  ,3.179789897325e-005  
  2.039503257494e-004  ,3.729538527949e-004  
  2.069601218920e-004  ,4.693205202017e-004  
  2.093412559252e-004  ,3.619865952093e-004  
  2.116888206224e-004  ,1.450685641393e-004  
  2.150030296068e-004  ,-1.407895720917e-004  
  2.182161491136e-004  ,-2.991071709742e-004  
  2.206724326830e-004  ,-2.818281864814e-004  
  2.235796134691e-004  ,-1.405050175738e-004  
  2.267763297777e-004  ,5.863545256667e-005  
  2.302370231371e-004  ,1.875658991065e-004  
  2.330690543871e-004  ,1.830805715104e-004  
  2.358785789232e-004  ,9.782670835333e-005  
  2.392351310472e-004  ,-3.600397826370e-005  
  2.424673240404e-004  ,-1.177121959195e-004  
  2.451772849779e-004  ,-1.210029211206e-004  
  2.478422324877e-004  ,-7.413124442526e-005  
  2.509462516527e-004  ,6.463526374151e-006  
  2.541303794603e-004  ,6.825476912245e-005  
  2.565859000902e-004  ,8.057112397400e-005  
  2.588552634935e-004  ,6.507096504399e-005  
  2.617506187181e-004  ,2.094382266511e-005  
  2.645040672045e-004  ,-2.331149893430e-005  
  2.668203513841e-004  ,-4.556764794897e-005  
  2.694669883470e-004  ,-5.015369008247e-005  
  2.721525352220e-004  ,-3.392999287598e-005  
  2.749708335619e-004  ,-4.567755780822e-006  
  2.782037894945e-004  ,2.397460880884e-005  
  2.805448692064e-004  ,3.212981475113e-005  
  2.830309074144e-004  ,2.851650045273e-005  
  2.856443565111e-004  ,1.511849308970e-005  
  2.881792228441e-004  ,-2.326047502514e-006  
  2.910936515550e-004  ,-1.636099256681e-005  
  2.935926597338e-004  ,-2.051772882285e-005  
  2.962125938158e-004  ,-1.667257700092e-005  
  2.990129630785e-004  ,-5.826926279932e-006  
  3.019346397142e-004  ,6.099589605648e-006  
  3.044000785570e-004  ,1.187728970783e-005  
  3.076955955248e-004  ,1.205011422382e-005  
  3.104829948168e-004  ,6.800603955296e-006  
  3.130487601976e-004  ,-3.349393222896e-007  
  3.162569205980e-004  ,-6.628178627678e-006  
  3.190897147875e-004  ,-8.296511895871e-006  
  3.217523734789e-004  ,-6.398707170738e-006  
  3.247213523607e-004  ,-1.601653446388e-006  
  3.276746909838e-004  ,3.068017218017e-006  
  3.299432914476e-004  ,4.962054068401e-006  
  3.330457847338e-004  ,4.795869041173e-006  
  3.357977073412e-004  ,2.632402132776e-006  
  3.383821647386e-004  ,-2.694896894118e-007  
  3.414518516283e-004  ,-2.683675376900e-006  
  3.442533653002e-004  ,-3.351743203924e-006  
  3.468797843675e-004  ,-2.600154210365e-006  
  3.498335044603e-004  ,-6.783623947876e-007  
  3.527731101732e-004  ,1.210156775008e-006  
  3.550375144701e-004  ,1.991609624111e-006  
  3.581861655931e-004  ,1.941652906451e-006  
  3.609529655199e-004  ,1.067668213287e-006  
  3.635385673265e-004  ,-1.049103873215e-007  
  3.666242759447e-004  ,-1.084861491531e-006  
  3.694311301927e-004  ,-1.353709154599e-006  
  3.720628898363e-004  ,-1.047934687803e-006  
  3.750200431566e-004  ,-2.699462146206e-007  
  3.779630820970e-004  ,4.923550432299e-007  
  3.802301566820e-004  ,8.060861100697e-007  
  3.833631675463e-004  ,7.836906707457e-007  
  3.861234824877e-004  ,4.309692643054e-007  
  3.887087028246e-004  ,-4.256859271391e-008  
  3.917902152758e-004  ,-4.379565630465e-007  
  3.945951621752e-004  ,-5.467726424996e-007  
  3.972280662279e-004  ,-4.234450665439e-007  
  4.001871268968e-004  ,-1.090792255408e-007  
  4.031297843675e-004  ,1.988058624923e-007  
  4.053999107103e-004  ,3.256535843311e-007  
  4.085310142259e-004  ,3.165345846699e-007  
  4.117361228685e-004  ,1.266819326019e-007  
  4.147302787523e-004  ,-8.658477110628e-008  
  4.173994224291e-004  ,-1.997487059511e-007  
  4.201238792162e-004  ,-2.178480579089e-007  
  4.229044120531e-004  ,-1.424250644928e-007  
  4.262045066576e-004  ,6.160029233236e-009  
  4.295225303392e-004  ,1.204502699304e-007  
  4.319891135912e-004  ,1.420206072594e-007  
  4.342901389818e-004  ,1.140651440251e-007  
  4.372007529955e-004  ,3.554926499882e-008  
  4.402048270922e-004  ,-4.755817736873e-008  
  4.424860160570e-004  ,-8.283557154203e-008  
  4.457903068285e-004  ,-8.251196004760e-008  
  4.488603751879e-004  ,-3.567208640774e-008  
  4.519418876390e-004  ,2.142467206390e-008  
  4.547945182543e-004  ,5.242680379372e-008  
  4.581808250170e-004  ,5.363394863414e-008  
  4.614004295091e-004  ,2.223727163785e-008  
  4.644075553636e-004  ,-1.379810116381e-008  
  4.672231834154e-004  ,-3.372883814646e-008  
  4.706266563158e-004  ,-3.466367432358e-008  
  4.738115470629e-004  ,-1.467517727950e-008  
  4.768331687670e-004  ,8.720635649355e-009  
  4.796869437914e-004  ,2.177757377478e-008  
  4.830854575853e-004  ,2.238518072259e-008  
  4.862882774095e-004  ,9.409884008900e-009  
  4.893007438402e-004  ,-5.649203623829e-009  
  4.921430747728e-004  ,-1.405234590074e-008  
  4.955450217943e-004  ,-1.445330778824e-008  
  4.987402122240e-004  ,-6.099610746960e-009  
  5.017561118822e-004  ,3.634659617185e-009  
  5.046053092699e-004  ,9.073027191449e-009  
  5.080061118822e-004  ,9.331334077469e-009  
  5.112047355394e-004  ,3.932185961041e-009  
  5.142191093187e-004  ,-2.348986606886e-009  
  5.170656364183e-004  ,-5.857073611242e-009  
  5.204672019701e-004  ,-6.024333731911e-009  
  5.236642997484e-004  ,-2.540414006303e-009  
  5.266794364672e-004  ,1.515787590408e-009  
  5.295274894457e-004  ,3.781616222452e-009  
  5.329286735277e-004  ,3.889249607523e-009  
  5.362383048754e-004  ,1.552310987632e-009  
  5.392233054857e-004  ,-1.034298728874e-009  
  5.422372977953e-004  ,-2.510616468652e-009  
  5.456400077562e-004  ,-2.456001767609e-009  
  5.489679496508e-004  ,-1.088520196302e-009  
  5.524362724047e-004  ,8.012873008603e-010  
  5.560510795336e-004  ,1.723628268355e-009  
  5.603052299242e-004  ,1.249939300024e-009  
  5.649446647386e-004  ,-3.388323493765e-010  
  5.692430656175e-004  ,-1.181042556200e-009  
  5.733026664476e-004  ,-8.955054043808e-010  
  5.780115287523e-004  ,1.488027770379e-010  
  5.848848502855e-004  ,7.952239809746e-010  
  5.906969230394e-004  ,2.971496377641e-010  
  5.969606559496e-004  ,-4.470185976387e-010  
  6.049379508715e-004  ,-3.680437916889e-010  
  6.125063102465e-004  ,2.216635646356e-010  
  6.206880729418e-004  ,2.802731079425e-010  
  6.337556998949e-004  ,-1.788920909654e-010  
  6.471681754808e-004  ,-4.411057698282e-011  
  6.618745963793e-004  ,1.092883404246e-010  
  6.826906364183e-004  ,-4.639531335174e-011  
  7.029176871996e-004  ,-4.442557580028e-011  
  7.433717887621e-004  ,4.186130258868e-011  
  8.191530387621e-004  ,-3.843736957387e-011  
  9.191530387621e-004  ,-2.382596063948e-012  
  1.019153038762e-003  ,2.856394552740e-012  
  1.119153038762e-003  ,-3.250581257680e-012  
  1.219153038762e-003  ,3.560504683491e-012  
  1.319153038762e-003  ,-3.783454431887e-012  
  1.419153038762e-003  ,3.918632293300e-012  
  1.519153038762e-003  ,-3.967085163937e-012  
  1.619153038762e-003  ,3.931602839808e-012  
  1.719153038762e-003  ,-3.816584330184e-012  
  1.819153038762e-003  ,3.627876823109e-012  
  1.919153038762e-003  ,-3.372591819038e-012  
  2.019153038762e-003  ,3.058903222252e-012  
  2.119153038762e-003  ,-2.695832342559e-012  
  2.219153038762e-003  ,2.293024813363e-012  
  2.319153038762e-003  ,-1.860524380184e-012  
  2.419153038762e-003  ,1.408548361812e-012  
  2.519153038762e-003  ,-9.472693419637e-013  
  2.619153038762e-003  ,4.866073216735e-013  
  2.719153038762e-003  ,-3.603616209352e-014  
  2.819153038762e-003  ,-3.955923146957e-013  
  2.919153038762e-003  ,8.002037105585e-013  
  3.019153038762e-003  ,-1.170633613456e-012  
  3.119153038762e-003  ,1.500735600024e-012  
  3.219153038762e-003  ,-1.785463524140e-012  
  3.319153038762e-003  ,2.020927517801e-012  
  3.419153038762e-003  ,-2.204423697873e-012  
  3.519153038762e-003  ,2.334438114854e-012  
  3.619153038762e-003  ,-2.410625987593e-012  
  3.719153038762e-003  ,2.433767732020e-012  
  3.819153038762e-003  ,-2.405703704658e-012  
  3.919153038762e-003  ,2.329249936751e-012  
  4.019153038762e-003  ,-2.208097427471e-012  
  4.119153038762e-003  ,2.046697791532e-012  
  4.219153038762e-003  ,-1.850138215827e-012  
  4.319153038762e-003  ,1.624008771130e-012  
  4.419153038762e-003  ,-1.374265149458e-012  
  4.519153038762e-003  ,1.107089857907e-012  
  4.619153038762e-003  ,-8.287547991776e-013  
  4.719153038762e-003  ,5.454880123612e-013  
  4.819153038762e-003  ,-2.633471406233e-013  
  4.919153038762e-003  ,-1.189805850780e-014  
  5.000000000000e-003  ,3.345843186531e-013  
