  Time                 , -I(R1)               
  2.130961956285e-003  ,-2.030627191091e-009  
  2.136708416245e-003  ,-7.459931211942e-010  
  2.142235149644e-003  ,9.381044450831e-010  
  2.152357830308e-003  ,1.787856642505e-009  
  2.159669079087e-003  ,6.409300210970e-010  
  2.166614879868e-003  ,-9.387204354982e-010  
  2.176429332993e-003  ,-1.340920049631e-009  
  2.183729137681e-003  ,-3.514824607558e-010  
  2.190979351304e-003  ,8.910961834622e-010  
  2.203087200425e-003  ,8.082874128470e-010  
  2.212059368394e-003  ,-1.857095898038e-010  
  2.220721782945e-003  ,-9.072086202169e-010  
  2.231665386460e-003  ,-4.180377210871e-010  
  2.242108501695e-003  ,5.728300506384e-010  
  2.256706585191e-003  ,3.487702662710e-010  
  2.269505657456e-003  ,-3.096378615963e-010  
  2.281851543687e-003  ,-4.033740644131e-010  
  2.299066509507e-003  ,1.582248674725e-010  
  2.314807476304e-003  ,2.812708142985e-010  
  2.339694561265e-003  ,-1.346828516483e-010  
  2.363147320054e-003  ,-8.222116982070e-011  
  2.410052837632e-003  ,1.707909949945e-010  
  2.459997905992e-003  ,-2.115120085450e-010  
  2.505664409898e-003  ,3.792596552798e-012  
  2.596997417710e-003  ,1.302799090776e-011  
  2.696997417710e-003  ,-2.717551973994e-011  
  2.796997417710e-003  ,3.934768332972e-011  
  2.896997417710e-003  ,-6.531145287746e-012  
  2.996997417710e-003  ,4.689905874396e-012  
  3.096997417710e-003  ,-2.634987498834e-012  
  3.196997417710e-003  ,4.903289624236e-013  
  3.296997417710e-003  ,1.618677972502e-012  
  3.396997417710e-003  ,-3.572406613485e-012  
  3.496997417710e-003  ,5.263669593907e-012  
  3.596997417710e-003  ,-6.603483032797e-012  
  3.696997417710e-003  ,7.525617786008e-012  
  3.796997417710e-003  ,-7.989713379270e-012  
  3.896997417710e-003  ,7.982819129068e-012  
  3.996997417710e-003  ,-7.519320984921e-012  
  4.096997417710e-003  ,6.639306233932e-012  
  4.196997417710e-003  ,-5.405506051268e-012  
  4.296997417710e-003  ,3.899033103147e-012  
  4.396997417710e-003  ,-2.214193908374e-012  
  4.496997417710e-003  ,4.527003013746e-013  
  4.596997417710e-003  ,1.282370909563e-012  
  4.696997417710e-003  ,-2.892516956226e-012  
  4.796997417710e-003  ,4.289309952641e-012  
  4.896997417710e-003  ,-5.399157801908e-012  
  4.996997417710e-003  ,6.167074710491e-012  
  5.000000000000e-003  ,4.031658649930e-012  
