  Time                 , -I(R1)               
  1.769219920556e-004  ,2.427561042139e-001  
  1.852319285791e-004  ,2.897664533316e-001  
  1.928826854150e-004  ,1.581500357709e-001  
  2.001664683740e-004  ,-3.152146560962e-002  
  2.083482310693e-004  ,-2.160334084088e-001  
  2.150292918603e-004  ,-2.435285798252e-001  
  2.233880565088e-004  ,-1.263722546910e-001  
  2.318627879541e-004  ,7.848639111692e-002  
  2.399957225244e-004  ,2.081124810709e-001  
  2.465882823388e-004  ,2.004476561511e-001  
  2.525559947412e-004  ,1.128177961450e-001  
  2.583535716455e-004  ,-5.066503600207e-003  
  2.665093943994e-004  ,-1.520827172446e-001  
  2.744073436181e-004  ,-1.824715931362e-001  
  2.818681285303e-004  ,-1.057745451109e-001  
  2.890168712060e-004  ,2.573970236500e-002  
  2.958512828271e-004  ,1.231081269808e-001  
  3.029740855615e-004  ,1.601964247558e-001  
  3.096627757470e-004  ,1.150996220748e-001  
  3.163934276025e-004  ,1.443930519166e-002  
  3.225625560205e-004  ,-7.400383046953e-002  
  3.288987681787e-004  ,-1.329552951114e-001  
  3.347077891748e-004  ,-1.308340905080e-001  
  3.401750132959e-004  ,-8.326910489640e-002  
  3.463616893213e-004  ,-4.262596490615e-003  
  3.545083568017e-004  ,9.329947761344e-002  
  3.623651072900e-004  ,1.188683192588e-001  
  3.696450755517e-004  ,7.520256947647e-002  
  3.766610667627e-004  ,-6.556198972731e-003  
  3.831834361474e-004  ,-7.074792673359e-002  
  3.901032969873e-004  ,-1.034524004591e-001  
  3.963616893213e-004  ,-8.506123716169e-002  
  4.026094005029e-004  ,-3.047968773061e-002  
  4.084611461084e-004  ,2.700559726697e-002  
  4.139489695947e-004  ,7.239728197114e-002  
  4.196214244287e-004  ,8.900580808518e-002  
  4.276475474756e-004  ,5.957954130713e-002  
  4.350389048974e-004  ,-4.015564853885e-003  
  4.420587108056e-004  ,-5.458231580323e-002  
  4.488877818506e-004  ,-7.749138043440e-002  
  4.551110789697e-004  ,-6.297866522157e-002  
  4.614549205224e-004  ,-2.094753020890e-002  
  4.673669383447e-004  ,2.230588360627e-002  
  4.728433177392e-004  ,5.538592468081e-002  
  4.782571360986e-004  ,6.665296142213e-002  
  4.862374827783e-004  ,4.453460787687e-002  
  4.935433909814e-004  ,2.551494433059e-003  
  5.024209544580e-004  ,-4.697952292709e-002  
  5.106805369775e-004  ,-5.585155142918e-002  
  5.182946727197e-004  ,-3.058912015284e-002  
  5.255845591943e-004  ,1.092326799908e-002  
  5.326394603174e-004  ,4.023831332122e-002  
  5.398858592431e-004  ,4.875206750754e-002  
  5.468812510888e-004  ,3.150300108377e-002  
  5.538301036279e-004  ,-1.724060871348e-003  
  5.603204295556e-004  ,-2.837634054409e-002  
  5.671365306299e-004  ,-4.251490321719e-002  
  5.732911631982e-004  ,-3.600068767325e-002  
  5.793702647607e-004  ,-1.484431344748e-002  
  5.850877330224e-004  ,8.493784670020e-003  
  5.910516307275e-004  ,2.938061197846e-002  
  5.973947093408e-004  ,3.664350416836e-002  
  6.052468821924e-004  ,2.397684317045e-002  
  6.131738231103e-004  ,-4.111608014323e-003  
  6.205987498681e-004  ,-2.459718349437e-002  
  6.276643321435e-004  ,-3.166114001355e-002  
  6.342660472314e-004  ,-2.278405769168e-002  
  6.410691783349e-004  ,-2.659719790707e-003  
  6.472787425439e-004  ,1.486784876209e-002  
  6.536500499170e-004  ,2.639914119546e-002  
  6.594911143701e-004  ,2.573674575400e-002  
  6.649568126123e-004  ,1.613309029857e-002  
  6.709977672021e-004  ,7.825488735987e-004  
  6.791291758935e-004  ,-1.846641792174e-002  
  6.869325206201e-004  ,-2.352494542755e-002  
  6.941735789697e-004  ,-1.499919085901e-002  
  7.011743113916e-004  ,1.112510868179e-003  
  7.076730296533e-004  ,1.383764017170e-002  
  7.145661876123e-004  ,2.045352916399e-002  
  7.207833812158e-004  ,1.701231090409e-002  
  7.269715831201e-004  ,6.447972375539e-003  
  7.327760264795e-004  ,-4.874979883478e-003  
  7.383645579736e-004  ,-1.415845745534e-002  
  7.442719981592e-004  ,-1.761068387022e-002  
  7.522798106592e-004  ,-1.174123656719e-002  
  7.598107860010e-004  ,1.077646073818e-003  
  7.669328257959e-004  ,1.105981723403e-002  
  7.738236949365e-004  ,1.532521815902e-002  
  7.801370189111e-004  ,1.211339122360e-002  
  7.866113231103e-004  ,3.419215927105e-003  
  7.926179454248e-004  ,-5.165667658773e-003  
  7.982087657373e-004  ,-1.145163100267e-002  
  8.035699412744e-004  ,-1.315329012612e-002  
  8.109490916650e-004  ,-8.723650633105e-003  
  8.186700389306e-004  ,1.092582041361e-003  
  8.259423777978e-004  ,8.525191233787e-003  
  8.329057261865e-004  ,1.142604911889e-002  
  8.393395945947e-004  ,8.682669278434e-003  
  8.459710643213e-004  ,1.840816748257e-003  
  8.520829722803e-004  ,-4.552294022443e-003  
  8.580560252588e-004  ,-9.060554982160e-003  
  8.635682628076e-004  ,-9.662754002284e-003  
  8.698548839013e-004  ,-6.367784975460e-003  
  8.776948497217e-004  ,4.080111082469e-004  
  8.854173228662e-004  ,6.825931907897e-003  
  8.933000132959e-004  ,8.355983347617e-003  
  9.014070079248e-004  ,4.600555789727e-003  
  9.093827769678e-004  ,-1.295260250187e-003  
  9.174287364404e-004  ,-6.438328674549e-003  
  9.242967173974e-004  ,-7.046305617226e-003  
  9.318131968896e-004  ,-3.849321141236e-003  
  9.392976329248e-004  ,9.728915025805e-004  
  9.470414683740e-004  ,5.351341597369e-003  
  9.539384410303e-004  ,6.083205982651e-003  
  9.616914317529e-004  ,3.407620864272e-003  
  9.705491588037e-004  ,-1.889538242586e-003  
  9.785935923974e-004  ,-5.166332146243e-003  
  9.851304576318e-004  ,-5.062081060584e-003  
  9.911416575830e-004  ,-2.917650842038e-003  
  9.971810862939e-004  ,1.274792925345e-004  
  1.005350641958e-003  ,3.807494106913e-003  
  1.013358454458e-003  ,4.550340542381e-003  
  1.020884852163e-003  ,2.583905175167e-003  
  1.028073267690e-003  ,-7.282898929952e-004  
  1.034978632681e-003  ,-3.143276778295e-003  
  1.042145685903e-003  ,-3.990135196884e-003  
  1.048938135854e-003  ,-2.769470954125e-003  
  1.055751185171e-003  ,-1.851272272896e-004  
  1.061974482290e-003  ,2.000089123181e-003  
  1.068508295767e-003  ,3.383055586822e-003  
  1.074468378774e-003  ,3.165718280950e-003  
  1.080014948599e-003  ,1.826292995561e-003  
  1.085482172720e-003  ,2.857198404619e-005  
  1.093467097036e-003  ,-2.345860767829e-003  
  1.101133112661e-003  ,-2.971206398858e-003  
  1.108278040640e-003  ,-1.920856368496e-003  
  1.115250544302e-003  ,9.946164694731e-005  
  1.121711878530e-003  ,1.712643476398e-003  
  1.128553919546e-003  ,2.579280139033e-003  
  1.134723810903e-003  ,2.185276942310e-003  
  1.140799860708e-003  ,9.032535110548e-004  
  1.146515803091e-003  ,-5.124272472577e-004  
  1.152494196645e-003  ,-1.782890654380e-003  
  1.158849482290e-003  ,-2.223057188474e-003  
  1.166695551626e-003  ,-1.453597465022e-003  
  1.174636225454e-003  ,2.534278045700e-004  
  1.182071833364e-003  ,1.495468181460e-003  
  1.189143519155e-003  ,1.920035181848e-003  
  1.195755915395e-003  ,1.376746184424e-003  
  1.202568964712e-003  ,1.521034758812e-004  
  1.208783869497e-003  ,-9.098504716452e-004  
  1.215178065054e-003  ,-1.604911069230e-003  
  1.221036677114e-003  ,-1.556012847666e-003  
  1.226500086538e-003  ,-9.667904572905e-004  
  1.232457117788e-003  ,-4.542975578241e-005  
  1.240580897085e-003  ,1.120674352788e-003  
  1.248352198354e-003  ,1.427516650582e-003  
  1.255570368520e-003  ,9.143102755304e-004  
  1.262561182729e-003  ,-6.075457331218e-005  
  1.269045405142e-003  ,-8.336480490672e-004  
  1.275922541372e-003  ,-1.240306865420e-003  
  1.282115320913e-003  ,-1.038699114807e-003  
  1.288266901724e-003  ,-4.064635023386e-004  
  1.294041590444e-003  ,2.783269250260e-004  
  1.299768976919e-003  ,8.581910140974e-004  
  1.305830530874e-003  ,1.068375880434e-003  
  1.313781885854e-003  ,7.073438725766e-004  
  1.321452479116e-003  ,-8.499878773277e-005  
  1.328680567495e-003  ,-6.879491502351e-004  
  1.335636286489e-003  ,-9.282021477162e-004  
  1.342051844351e-003  ,-7.104339518822e-004  
  1.348655085317e-003  ,-1.598611715689e-004  
  1.354749445669e-003  ,3.598189201345e-004  
  1.360659174673e-003  ,7.292913023902e-004  
  1.366140894644e-003  ,7.878165415549e-004  
  1.372621302358e-003  ,5.188823173001e-004  
  1.381254725210e-003  ,-1.404026174675e-004  
  1.389247278921e-003  ,-6.262099501576e-004  
  1.396029047720e-003  ,-6.784494312106e-004  
  1.402909998647e-003  ,-4.009471384936e-004  
  1.410329584829e-003  ,6.116330886561e-005  
  1.418326716177e-003  ,5.086749520307e-004  
  1.425812678091e-003  ,5.853009315587e-004  
  1.433469538442e-003  ,3.244687813547e-004  
  1.441224055044e-003  ,-8.437615190397e-005  
  1.449128107778e-003  ,-4.480429103162e-004  
  1.455933527700e-003  ,-5.010262909880e-004  
  1.463652949087e-003  ,-2.768869377437e-004  
  1.471529536001e-003  ,7.703315209558e-005  
  1.479181818716e-003  ,3.799074477455e-004  
  1.485289149038e-003  ,4.333500649014e-004  
  1.493719629995e-003  ,2.387901103183e-004  
  1.501707606069e-003  ,-1.051266353535e-004  
  1.509249262563e-003  ,-3.254813776762e-004  
  1.516660456411e-003  ,-3.629913677681e-004  
  1.524026636831e-003  ,-2.010487715458e-004  
  1.531195978872e-003  ,6.665013802953e-005  
  1.538224940054e-003  ,2.605705667784e-004  
  1.545388178579e-003  ,3.206103884734e-004  
  1.552275995962e-003  ,2.140197518529e-004  
  1.559161524526e-003  ,2.207159646969e-007  
  1.565534357778e-003  ,-1.754916077061e-004  
  1.572231440298e-003  ,-2.768702836259e-004  
  1.578311304800e-003  ,-2.450207114682e-004  
  1.584067682974e-003  ,-1.216586730690e-004  
  1.589543299429e-003  ,2.566486257883e-005  
  1.596527247183e-003  ,1.906073396908e-004  
  1.605026392690e-003  ,2.348860089999e-004  
  1.612730555288e-003  ,1.139438613703e-004  
  1.619817499868e-003  ,-4.274203395946e-005  
  1.626799158804e-003  ,-1.774185084613e-004  
  1.633322291128e-003  ,-2.077260921012e-004  
  1.641250757925e-003  ,-1.219573111591e-004  
  1.649601893179e-003  ,4.843195107207e-005  
  1.658038477651e-003  ,1.721806480654e-004  
  1.664782862417e-003  ,1.731959255895e-004  
  1.670916132681e-003  ,1.018554085550e-004  
  1.677285151235e-003  ,-5.566020952058e-006  
  1.685564570181e-003  ,-1.304367228385e-004  
  1.693715815298e-003  ,-1.529453354949e-004  
  1.701121668569e-003  ,-8.632698482206e-005  
  1.708548884145e-003  ,1.724559229794e-005  
  1.716924433462e-003  ,1.182935849172e-004  
  1.724041132681e-003  ,1.303704121880e-004  
  1.731537012808e-003  ,7.136748380795e-005  
  1.739010767690e-003  ,-1.777229920409e-005  
  1.746864466421e-003  ,-9.956654101609e-005  
  1.753766779653e-003  ,-1.123912852157e-004  
  1.761467890493e-003  ,-6.274812718700e-005  
  1.769411616079e-003  ,1.706039020777e-005  
  1.777103571645e-003  ,8.523658653345e-005  
  1.783237604849e-003  ,9.706224636491e-005  
  1.791654352895e-003  ,5.329595904698e-005  
  1.799674372427e-003  ,-2.404747564658e-005  
  1.807241205923e-003  ,-7.323462197021e-005  
  1.814666132681e-003  ,-8.110976663623e-005  
  1.822068934194e-003  ,-4.423942271910e-005  
  1.829251246206e-003  ,1.590324522615e-005  
  1.836326746694e-003  ,5.908745419187e-005  
  1.843510584585e-003  ,7.158422686884e-005  
  1.850464777700e-003  ,4.665081851421e-005  
  1.857391504995e-003  ,-1.854370008190e-006  
  1.863851313345e-003  ,-4.104265665627e-005  
  1.870633845083e-003  ,-6.231088005735e-005  
  1.876768641226e-003  ,-5.339297983372e-005  
  1.882765345327e-003  ,-2.322808241303e-005  
  1.888494257681e-003  ,1.112089576321e-005  
  1.894670252554e-003  ,4.306006512106e-005  
  1.901256708853e-003  ,5.373523603042e-005  
  1.909037165395e-003  ,3.474898047023e-005  
  1.917186884634e-003  ,-7.608724982140e-006  
  1.925597529165e-003  ,-4.232281085765e-005  
  1.933197931997e-003  ,-4.450527901183e-005  
  1.940362696401e-003  ,-2.018069046802e-005  
  1.946872858755e-003  ,8.715266931249e-006  
  1.953406672231e-003  ,3.395386507309e-005  
  1.959907679311e-003  ,4.097104547380e-005  
  1.967825464956e-003  ,2.516144117786e-005  
  1.976016382925e-003  ,-3.882813388775e-006  
  1.984207300894e-003  ,-3.046583433988e-005  
  1.991559748403e-003  ,-3.437920264820e-005  
  1.999421076528e-003  ,-1.815972065537e-005  
  2.007077936880e-003  ,5.686553691252e-006  
  2.014783625356e-003  ,2.641436157553e-005  
  2.021480707876e-003  ,2.952228558689e-005  
  2.029140619985e-003  ,1.653111236347e-005  
  2.037072138540e-003  ,-4.421503131256e-006  
  2.044704584829e-003  ,-2.229185824699e-005  
  2.050843958608e-003  ,-2.553117895067e-005  
  2.059318690054e-003  ,-1.404678812945e-005  
  2.067295984976e-003  ,6.188681184527e-006  
  2.074827723257e-003  ,1.916287717422e-005  
  2.082238917104e-003  ,2.138722319322e-005  
  2.089603571645e-003  ,1.186011577314e-005  
  2.096771387808e-003  ,-3.903839914258e-006  
  2.103795771353e-003  ,-1.533188302102e-005  
  2.110956721060e-003  ,-1.889088559981e-005  
  2.117838434927e-003  ,-1.263760786114e-005  
  2.124720148794e-003  ,-5.897857356773e-008  
  2.131084589712e-003  ,1.029434670298e-005  
  2.137773279897e-003  ,1.630024185204e-005  
  2.143847803823e-003  ,1.446833358341e-005  
  2.149579767935e-003  ,7.267257400570e-006  
  2.155983118765e-003  ,-2.680595169627e-006  
  2.162484125845e-003  ,-1.148134129380e-005  
  2.169145350210e-003  ,-1.411957081478e-005  
  2.176999048940e-003  ,-8.849455659169e-006  
  2.185254053823e-003  ,2.481117179577e-006  
  2.193646387808e-003  ,1.132892754521e-005  
  2.200419001333e-003  ,1.194001797405e-005  
  2.207033686392e-003  ,7.048355785435e-006  
  2.214403681509e-003  ,-1.137647686587e-006  
  2.222387079946e-003  ,-9.046749883312e-006  
  2.229046778433e-003  ,-1.050010708481e-005  
  2.237295679800e-003  ,-5.842618820340e-006  
  2.245677332632e-003  ,1.818867874128e-006  
  2.254205469839e-003  ,8.333699955753e-006  
  2.261374811880e-003  ,8.611626087725e-006  
  2.268203882925e-003  ,4.661937012754e-006  
  2.275541834585e-003  ,-1.330544095892e-006  
  2.283871607534e-003  ,-6.971454138125e-006  
  2.290804438345e-003  ,-7.502623338515e-006  
  2.297928004019e-003  ,-4.216259477635e-006  
  2.305561976187e-003  ,1.045476395186e-006  
  2.314056544058e-003  ,5.973796824081e-006  
  2.321117548696e-003  ,6.398641099512e-006  
  2.328282313101e-003  ,3.523604437826e-006  
  2.335878901235e-003  ,-9.632653801925e-007  
  2.344413141958e-003  ,-5.147087762661e-006  
  2.351410822622e-003  ,-5.457566613536e-006  
  2.358460383169e-003  ,-3.019326170301e-006  
  2.366003565542e-003  ,7.999565758950e-007  
  2.374530176870e-003  ,4.390749230821e-006  
  2.381483607046e-003  ,4.678966231010e-006  
  2.388603358022e-003  ,2.591162994777e-006  
  2.396207575552e-003  ,-6.938471647969e-007  
  2.404729609243e-003  ,-3.758337406288e-006  
  2.411647944204e-003  ,-4.002855586711e-006  
  2.418787531606e-003  ,-2.213106401190e-006  
  2.426416926138e-003  ,6.037056595909e-007  
  2.434940485708e-003  ,3.218798829944e-006  
  2.441795496694e-003  ,3.425634786825e-006  
  2.448954920522e-003  ,1.893979658267e-006  
  2.456619410269e-003  ,-5.236418769544e-007  
  2.465141443960e-003  ,-2.755762090194e-006  
  2.471917872183e-003  ,-2.933249231268e-006  
  2.479117731802e-003  ,-1.620997514401e-006  
  2.486837153188e-003  ,4.579025788340e-007  
  2.495357661001e-003  ,2.360898696011e-006  
  2.502060084097e-003  ,2.510537936189e-006  
  2.509286646597e-003  ,1.386474311757e-006  
  2.517050318472e-003  ,-3.994395319047e-007  
  2.525569300405e-003  ,-2.022326822726e-006  
  2.532201533071e-003  ,-2.148815364978e-006  
  2.539454035513e-003  ,-1.186142952715e-006  
  2.547260431997e-003  ,3.478108609258e-007  
  2.555779413931e-003  ,1.732254659719e-006  
  2.562349085562e-003  ,1.839014262457e-006  
  2.569622950308e-003  ,1.014700370375e-006  
  2.577465967886e-003  ,-3.020663065225e-007  
  2.585984949819e-003  ,-1.483529249487e-006  
  2.592501215688e-003  ,-1.573769718375e-006  
  2.599793390981e-003  ,-8.679950516885e-007  
  2.607669977895e-003  ,2.620161513286e-007  
  2.616188959829e-003  ,1.270426721041e-006  
  2.622660975210e-003  ,1.346610713841e-006  
  2.629965357534e-003  ,7.425258856599e-007  
  2.637866358511e-003  ,-2.263733118294e-007  
  2.646385340444e-003  ,-1.087610394147e-006  
  2.652823786489e-003  ,-1.152200074669e-006  
  2.660154871694e-003  ,-6.336460530250e-007  
  2.668084864370e-003  ,1.974688395950e-007  
  2.676608423940e-003  ,9.320228943031e-007  
  2.683036951772e-003  ,9.848246201295e-007  
  2.690468744985e-003  ,5.311896913311e-007  
  2.698465876333e-003  ,-1.843979469762e-007  
  2.707026056997e-003  ,-8.042907212417e-007  
  2.713465265981e-003  ,-8.376788767649e-007  
  2.720984797231e-003  ,-4.326307331921e-007  
  2.729026179067e-003  ,1.823237390408e-007  
  2.737667231313e-003  ,6.987057750743e-007  
  2.744111017935e-003  ,7.081193482709e-007  
  2.751690821401e-003  ,3.410838813743e-007  
  2.759753565542e-003  ,-1.856913061406e-007  
  2.768524317495e-003  ,-6.092972827650e-007  
  2.774970392935e-003  ,-5.935678864283e-007  
  2.782022242300e-003  ,-2.878087848616e-007  
  2.789752344839e-003  ,1.507213411904e-007  
  2.798530726187e-003  ,5.189847947459e-007  
  2.804924158804e-003  ,5.112180703185e-007  
  2.812091974966e-003  ,2.496922481058e-007  
  2.819899897329e-003  ,-1.279076442561e-007  
  2.828664545767e-003  ,-4.434224409481e-007  
  2.835073237173e-003  ,-4.375958288058e-007  
  2.842290644399e-003  ,-2.124779275025e-007  
  2.850124506704e-003  ,1.111571776670e-007  
  2.858898310415e-003  ,3.799038801597e-007  
  2.865314631216e-003  ,3.735155117325e-007  
  2.872473292104e-003  ,1.816939184942e-007  
  2.880265955679e-003  ,-9.416605421448e-008  
  2.889038233511e-003  ,-3.246685554434e-007  
  2.895450739614e-003  ,-3.198449825044e-007  
  2.902634577505e-003  ,-1.556148727602e-007  
  2.910444025747e-003  ,8.067431370867e-008  
  2.919216303579e-003  ,2.777415352633e-007  
  2.925634913198e-003  ,2.734836030407e-007  
  2.932813410513e-003  ,1.329930772649e-007  
  2.940616755239e-003  ,-6.900301271954e-008  
  2.949389033071e-003  ,-2.375636396665e-007  
  2.955810694448e-003  ,-2.339006652760e-007  
  2.962985377065e-003  ,-1.137795603055e-007  
  2.970785670034e-003  ,5.895069725956e-008  
  2.979557947866e-003  ,2.031774288129e-007  
  2.985984186880e-003  ,2.000607554131e-007  
  2.993158106558e-003  ,9.732375868016e-008  
  3.000955347769e-003  ,-5.037540381471e-008  
  3.009727625601e-003  ,-1.737714567674e-007  
  3.016159205190e-003  ,-1.711076394094e-007  
  3.023331598989e-003  ,-8.323798433978e-008  
  3.031125788442e-003  ,4.305787333465e-008  
  3.039898066274e-003  ,1.486239612606e-007  
  3.046335749380e-003  ,1.463371919721e-007  
  3.053505091421e-003  ,7.119275851007e-008  
  3.061294703237e-003  ,-3.678622633709e-008  
  3.070066981069e-003  ,-1.271102065980e-007  
  3.076511530630e-003  ,-1.251548715914e-007  
  3.083678583853e-003  ,-6.088899260235e-008  
  3.091465143911e-003  ,3.144258451190e-008  
  3.100237421743e-003  ,1.087145713260e-007  
  3.106690363638e-003  ,1.070284559328e-007  
  3.113852076284e-003  ,5.208018676961e-008  
  3.121631006948e-003  ,-2.683748524470e-008  
  3.130403284780e-003  ,-9.296957798351e-008  
  3.136865381948e-003  ,-9.153723277271e-008  
  3.144025568716e-003  ,-4.454131536584e-008  
  3.151799921743e-003  ,2.292855429048e-008  
  3.160572199575e-003  ,7.951079939872e-008  
  3.167045740835e-003  ,7.827479912962e-008  
  3.174199824087e-003  ,3.809264908794e-008  
  3.181965021841e-003  ,-1.956587356900e-008  
  3.190737299673e-003  ,-6.799306673319e-008  
  3.197223810903e-003  ,-6.693795030601e-008  
  3.204373316519e-003  ,-3.258012553731e-008  
