Time,Ch2
2.406E-07,0.009824345
2.407E-07,0.01001595
2.408E-07,0.01020716
2.409E-07,0.01039801
0.000000241,0.0105885
2.411E-07,0.01077865
2.412E-07,0.01096849
2.413E-07,0.01115803
2.414E-07,0.01134729
2.415E-07,0.01153627
2.416E-07,0.01172501
2.417E-07,0.01191351
2.418E-07,0.01210178
2.419E-07,0.01228985
0.000000242,0.01247773
2.421E-07,0.01266542
2.422E-07,0.01285295
2.423E-07,0.01304033
2.424E-07,0.01322757
2.425E-07,0.01341468
2.426E-07,0.01360168
2.427E-07,0.01378859
2.428E-07,0.0139754
2.429E-07,0.01416214
0.000000243,0.01434882
2.431E-07,0.01453544
2.432E-07,0.01472202
2.433E-07,0.01490858
2.434E-07,0.01509511
2.435E-07,0.01528164
2.436E-07,0.01546817
2.437E-07,0.01565471
2.438E-07,0.01584128
2.439E-07,0.01602788
0.000000244,0.01621453
2.441E-07,0.01640122
2.442E-07,0.01658799
2.443E-07,0.01677483
2.444E-07,0.01696175
2.445E-07,0.01714877
2.446E-07,0.0173359
2.447E-07,0.01752314
2.448E-07,0.0177105
2.449E-07,0.017898
0.000000245,0.01808564
2.451E-07,0.01827343
2.452E-07,0.01846138
2.453E-07,0.0186495
2.454E-07,0.01883779
2.455E-07,0.01902626
2.456E-07,0.01921491
2.457E-07,0.01940376
2.458E-07,0.0195928
2.459E-07,0.01978203
0.000000246,0.01997147
2.461E-07,0.0201611
2.462E-07,0.02035095
2.463E-07,0.02054099
2.464E-07,0.02073123
2.465E-07,0.02092168
2.466E-07,0.02111233
2.467E-07,0.02130317
2.468E-07,0.0214942
2.469E-07,0.02168542
0.000000247,0.02187682
2.471E-07,0.02206839
2.472E-07,0.02226013
2.473E-07,0.02245203
2.474E-07,0.02264408
2.475E-07,0.02283626
2.476E-07,0.02302857
2.477E-07,0.023221
2.478E-07,0.02341352
2.479E-07,0.02360614
0.000000248,0.02379882
2.481E-07,0.02399156
2.482E-07,0.02418435
2.483E-07,0.02437715
2.484E-07,0.02456997
2.485E-07,0.02476277
2.486E-07,0.02495555
2.487E-07,0.02514828
2.488E-07,0.02534094
2.489E-07,0.02553353
0.000000249,0.02572601
2.491E-07,0.02591838
2.492E-07,0.02611062
2.493E-07,0.0263027
2.494E-07,0.02649462
2.495E-07,0.02668635
2.496E-07,0.02687789
2.497E-07,0.02706921
2.498E-07,0.0272603
2.499E-07,0.02745115
0.00000025,0.02764174
2.501E-07,0.02783206
2.502E-07,0.0280221
2.503E-07,0.02821184
2.504E-07,0.02840128
2.505E-07,0.0285904
2.506E-07,0.02877919
2.507E-07,0.02896764
2.508E-07,0.02915574
2.509E-07,0.02934349
0.000000251,0.02953087
2.511E-07,0.02971788
2.512E-07,0.02990452
2.513E-07,0.03009076
2.514E-07,0.03027662
2.515E-07,0.03046207
2.516E-07,0.03064712
2.517E-07,0.03083177
2.518E-07,0.03101599
2.519E-07,0.0311998
0.000000252,0.03138318
2.521E-07,0.03156614
2.522E-07,0.03174866
2.523E-07,0.03193074
2.524E-07,0.03211238
2.525E-07,0.03229358
2.526E-07,0.03247433
2.527E-07,0.03265462
2.528E-07,0.03283445
2.529E-07,0.03301382
0.000000253,0.03319273
2.531E-07,0.03337116
2.532E-07,0.03354912
2.533E-07,0.03372659
2.534E-07,0.03390358
2.535E-07,0.03408007
2.536E-07,0.03425606
2.537E-07,0.03443155
2.538E-07,0.03460652
2.539E-07,0.03478097
0.000000254,0.03495489
2.541E-07,0.03512828
2.542E-07,0.03530113
2.543E-07,0.03547342
2.544E-07,0.03564515
2.545E-07,0.03581632
2.546E-07,0.03598691
2.547E-07,0.03615692
2.548E-07,0.03632634
2.549E-07,0.03649516
0.000000255,0.03666338
2.551E-07,0.03683098
2.552E-07,0.03699797
2.553E-07,0.03716434
2.554E-07,0.03733008
2.555E-07,0.03749519
2.556E-07,0.03765966
2.557E-07,0.03782349
2.558E-07,0.03798667
2.559E-07,0.0381492
0.000000256,0.03831108
2.561E-07,0.03847231
2.562E-07,0.03863288
2.563E-07,0.03879279
2.564E-07,0.03895204
2.565E-07,0.03911063
2.566E-07,0.03926857
2.567E-07,0.03942585
2.568E-07,0.03958248
2.569E-07,0.03973846
0.000000257,0.03989379
2.571E-07,0.04004847
2.572E-07,0.04020252
2.573E-07,0.04035593
2.574E-07,0.04050871
2.575E-07,0.04066088
2.576E-07,0.04081243
2.577E-07,0.04096339
2.578E-07,0.04111374
2.579E-07,0.04126352
0.000000258,0.04141272
2.581E-07,0.04156137
2.582E-07,0.04170946
2.583E-07,0.04185703
2.584E-07,0.04200408
2.585E-07,0.04215062
2.586E-07,0.04229668
2.587E-07,0.04244228
2.588E-07,0.04258742
2.589E-07,0.04273212
0.000000259,0.04287642
2.591E-07,0.04302031
2.592E-07,0.04316383
2.593E-07,0.043307
2.594E-07,0.04344983
2.595E-07,0.04359235
2.596E-07,0.04373457
2.597E-07,0.04387652
2.598E-07,0.04401822
2.599E-07,0.04415969
0.00000026,0.04430095
2.601E-07,0.04444203
2.602E-07,0.04458295
2.603E-07,0.04472373
2.604E-07,0.0448644
2.605E-07,0.04500498
2.606E-07,0.04514548
2.607E-07,0.04528594
2.608E-07,0.04542639
2.609E-07,0.04556683
0.000000261,0.0457073
2.611E-07,0.04584783
2.612E-07,0.04598843
2.613E-07,0.04612912
2.614E-07,0.04626995
2.615E-07,0.04641091
2.616E-07,0.04655205
2.617E-07,0.04669338
2.618E-07,0.04683493
2.619E-07,0.04697672
0.000000262,0.04711877
2.621E-07,0.0472611
2.622E-07,0.04740374
2.623E-07,0.04754671
2.624E-07,0.04769002
2.625E-07,0.04783371
2.626E-07,0.04797778
2.627E-07,0.04812225
2.628E-07,0.04826716
2.629E-07,0.0484125
0.000000263,0.04855831
2.631E-07,0.04870459
2.632E-07,0.04885136
2.633E-07,0.04899865
2.634E-07,0.04914645
2.635E-07,0.04929479
2.636E-07,0.04944367
2.637E-07,0.04959312
2.638E-07,0.04974314
2.639E-07,0.04989374
0.000000264,0.05004494
2.641E-07,0.05019673
2.642E-07,0.05034914
2.643E-07,0.05050217
2.644E-07,0.05065582
2.645E-07,0.0508101
2.646E-07,0.05096503
2.647E-07,0.05112059
2.648E-07,0.05127681
2.649E-07,0.05143368
0.000000265,0.0515912
2.651E-07,0.05174939
2.652E-07,0.05190823
2.653E-07,0.05206775
2.654E-07,0.05222792
2.655E-07,0.05238877
2.656E-07,0.05255028
2.657E-07,0.05271246
2.658E-07,0.05287531
2.659E-07,0.05303882
0.000000266,0.053203
2.661E-07,0.05336783
2.662E-07,0.05353332
2.663E-07,0.05369946
2.664E-07,0.05386624
2.665E-07,0.05403367
2.666E-07,0.05420172
2.667E-07,0.0543704
2.668E-07,0.05453969
2.669E-07,0.05470959
0.000000267,0.05488008
2.671E-07,0.05505115
2.672E-07,0.05522278
2.673E-07,0.05539497
2.674E-07,0.0555677
2.675E-07,0.05574095
2.676E-07,0.0559147
2.677E-07,0.05608894
2.678E-07,0.05626365
2.679E-07,0.05643881
0.000000268,0.05661439
2.681E-07,0.05679039
2.682E-07,0.05696678
2.683E-07,0.05714353
2.684E-07,0.05732063
2.685E-07,0.05749806
2.686E-07,0.05767579
2.687E-07,0.0578538
2.688E-07,0.05803207
2.689E-07,0.05821057
0.000000269,0.05838929
2.691E-07,0.05856821
2.692E-07,0.05874729
2.693E-07,0.05892653
2.694E-07,0.0591059
2.695E-07,0.05928538
2.696E-07,0.05946495
2.697E-07,0.05964459
2.698E-07,0.05982429
2.699E-07,0.06000402
0.00000027,0.06018377
2.701E-07,0.06036352
2.702E-07,0.06054326
2.703E-07,0.06072298
2.704E-07,0.06090265
2.705E-07,0.06108226
2.706E-07,0.06126182
2.707E-07,0.0614413
2.708E-07,0.0616207
2.709E-07,0.0618
0.000000271,0.06197921
2.711E-07,0.06215833
2.712E-07,0.06233734
2.713E-07,0.06251625
2.714E-07,0.06269505
2.715E-07,0.06287375
2.716E-07,0.06305235
2.717E-07,0.06323086
2.718E-07,0.06340928
2.719E-07,0.06358761
0.000000272,0.06376587
2.721E-07,0.06394407
2.722E-07,0.06412221
2.723E-07,0.0643003
2.724E-07,0.06447836
2.725E-07,0.06465641
2.726E-07,0.06483445
2.727E-07,0.06501249
2.728E-07,0.06519056
2.729E-07,0.06536867
0.000000273,0.06554684
2.731E-07,0.06572508
2.732E-07,0.0659034
2.733E-07,0.06608183
2.734E-07,0.06626039
2.735E-07,0.06643908
2.736E-07,0.06661793
2.737E-07,0.06679695
2.738E-07,0.06697617
2.739E-07,0.06715559
0.000000274,0.06733523
2.741E-07,0.06751512
2.742E-07,0.06769526
2.743E-07,0.06787568
2.744E-07,0.06805639
2.745E-07,0.0682374
2.746E-07,0.06841872
2.747E-07,0.06860038
2.748E-07,0.06878238
2.749E-07,0.06896474
0.000000275,0.06914747
2.751E-07,0.06933058
2.752E-07,0.06951408
2.753E-07,0.06969798
2.754E-07,0.0698823
2.755E-07,0.07006705
2.756E-07,0.07025222
2.757E-07,0.07043784
2.758E-07,0.07062391
2.759E-07,0.07081043
0.000000276,0.07099742
2.761E-07,0.07118488
2.762E-07,0.07137281
2.763E-07,0.07156123
2.764E-07,0.07175014
2.765E-07,0.07193955
2.766E-07,0.07212945
2.767E-07,0.07231985
2.768E-07,0.07251076
2.769E-07,0.07270218
0.000000277,0.07289411
2.771E-07,0.07308655
2.772E-07,0.0732795
2.773E-07,0.07347296
2.774E-07,0.07366694
2.775E-07,0.07386142
2.776E-07,0.07405641
2.777E-07,0.0742519
2.778E-07,0.0744479
2.779E-07,0.0746444
0.000000278,0.07484139
2.781E-07,0.07503886
2.782E-07,0.07523683
2.783E-07,0.07543526
2.784E-07,0.07563417
2.785E-07,0.07583354
2.786E-07,0.07603337
2.787E-07,0.07623364
2.788E-07,0.07643435
2.789E-07,0.07663548
0.000000279,0.07683703
2.791E-07,0.07703899
2.792E-07,0.07724134
2.793E-07,0.07744407
2.794E-07,0.07764718
2.795E-07,0.07785064
2.796E-07,0.07805444
2.797E-07,0.07825857
2.798E-07,0.07846302
2.799E-07,0.07866777
0.00000028,0.07887281
2.801E-07,0.07907812
2.802E-07,0.07928369
2.803E-07,0.07948949
2.804E-07,0.07969553
2.805E-07,0.07990178
2.806E-07,0.08010823
2.807E-07,0.08031487
2.808E-07,0.08052169
2.809E-07,0.08072866
0.000000281,0.08093578
2.811E-07,0.08114304
2.812E-07,0.08135042
2.813E-07,0.08155792
2.814E-07,0.08176553
2.815E-07,0.08197324
2.816E-07,0.08218104
2.817E-07,0.08238892
2.818E-07,0.08259688
2.819E-07,0.08280492
0.000000282,0.08301302
2.821E-07,0.0832212
2.822E-07,0.08342944
2.823E-07,0.08363774
2.824E-07,0.08384611
2.825E-07,0.08405454
2.826E-07,0.08426303
2.827E-07,0.0844716
2.828E-07,0.08468023
2.829E-07,0.08488894
0.000000283,0.08509772
2.831E-07,0.08530658
2.832E-07,0.08551554
2.833E-07,0.08572459
2.834E-07,0.08593374
2.835E-07,0.086143
2.836E-07,0.08635238
2.837E-07,0.08656189
2.838E-07,0.08677154
2.839E-07,0.08698135
0.000000284,0.08719133
2.841E-07,0.08740148
2.842E-07,0.08761183
2.843E-07,0.0878224
2.844E-07,0.08803319
2.845E-07,0.08824424
2.846E-07,0.08845555
2.847E-07,0.08866715
2.848E-07,0.08887906
2.849E-07,0.0890913
0.000000285,0.08930389
2.851E-07,0.08951686
2.852E-07,0.08973023
2.853E-07,0.08994403
2.854E-07,0.09015829
2.855E-07,0.09037303
2.856E-07,0.09058827
2.857E-07,0.09080406
2.858E-07,0.09102041
2.859E-07,0.09123737
0.000000286,0.09145495
2.861E-07,0.09167319
2.862E-07,0.09189213
2.863E-07,0.0921118
2.864E-07,0.09233222
2.865E-07,0.09255344
2.866E-07,0.09277548
2.867E-07,0.09299839
2.868E-07,0.09322219
2.869E-07,0.09344693
0.000000287,0.09367263
2.871E-07,0.09389933
2.872E-07,0.09412707
2.873E-07,0.09435589
2.874E-07,0.09458581
2.875E-07,0.09481687
2.876E-07,0.09504911
2.877E-07,0.09528257
2.878E-07,0.09551727
2.879E-07,0.09575325
0.000000288,0.09599055
2.881E-07,0.09622919
2.882E-07,0.09646921
2.883E-07,0.09671064
2.884E-07,0.0969535
2.885E-07,0.09719784
2.886E-07,0.09744367
2.887E-07,0.09769102
2.888E-07,0.09793993
2.889E-07,0.09819041
0.000000289,0.0984425
2.891E-07,0.09869621
2.892E-07,0.09895157
2.893E-07,0.09920861
2.894E-07,0.09946733
2.895E-07,0.09972778
2.896E-07,0.09998995
2.897E-07,0.1002539
2.898E-07,0.1005196
2.899E-07,0.100787
0.00000029,0.1010563
2.901E-07,0.1013274
2.902E-07,0.1016004
2.903E-07,0.1018751
2.904E-07,0.1021518
2.905E-07,0.1024302
2.906E-07,0.1027106
2.907E-07,0.1029929
2.908E-07,0.103277
2.909E-07,0.103563
0.000000291,0.103851
2.911E-07,0.1041408
2.912E-07,0.1044326
2.913E-07,0.1047263
2.914E-07,0.1050219
2.915E-07,0.1053195
2.916E-07,0.1056189
2.917E-07,0.1059203
2.918E-07,0.1062237
2.919E-07,0.1065289
0.000000292,0.1068361
2.921E-07,0.1071452
2.922E-07,0.1074562
2.923E-07,0.1077692
2.924E-07,0.108084
2.925E-07,0.1084008
2.926E-07,0.1087194
2.927E-07,0.10904
2.928E-07,0.1093624
2.929E-07,0.1096867
0.000000293,0.1100129
2.931E-07,0.1103409
2.932E-07,0.1106708
2.933E-07,0.1110025
2.934E-07,0.1113361
2.935E-07,0.1116715
2.936E-07,0.1120087
2.937E-07,0.1123477
2.938E-07,0.1126885
2.939E-07,0.113031
0.000000294,0.1133753
2.941E-07,0.1137214
2.942E-07,0.1140692
2.943E-07,0.1144187
2.944E-07,0.1147699
2.945E-07,0.1151227
2.946E-07,0.1154773
2.947E-07,0.1158334
2.948E-07,0.1161912
2.949E-07,0.1165506
0.000000295,0.1169116
2.951E-07,0.1172741
2.952E-07,0.1176381
2.953E-07,0.1180037
2.954E-07,0.1183707
2.955E-07,0.1187392
2.956E-07,0.1191092
2.957E-07,0.1194805
2.958E-07,0.1198532
2.959E-07,0.1202272
0.000000296,0.1206026
2.961E-07,0.1209792
2.962E-07,0.1213571
2.963E-07,0.1217362
2.964E-07,0.1221165
2.965E-07,0.122498
2.966E-07,0.1228805
2.967E-07,0.1232641
2.968E-07,0.1236488
2.969E-07,0.1240344
0.000000297,0.124421
2.971E-07,0.1248085
2.972E-07,0.1251969
2.973E-07,0.1255861
2.974E-07,0.1259761
2.975E-07,0.1263668
2.976E-07,0.1267582
2.977E-07,0.1271503
2.978E-07,0.127543
2.979E-07,0.1279362
0.000000298,0.12833
2.981E-07,0.1287242
2.982E-07,0.1291189
2.983E-07,0.1295139
2.984E-07,0.1299093
2.985E-07,0.1303049
2.986E-07,0.1307008
2.987E-07,0.1310969
2.988E-07,0.1314931
2.989E-07,0.1318895
0.000000299,0.1322859
2.991E-07,0.1326823
2.992E-07,0.1330787
2.993E-07,0.133475
2.994E-07,0.1338712
2.995E-07,0.1342672
2.996E-07,0.134663
2.997E-07,0.1350586
2.998E-07,0.1354539
2.999E-07,0.1358489
0.0000003,0.1362435
3.001E-07,0.1366378
3.002E-07,0.1370315
3.003E-07,0.1374249
3.004E-07,0.1378177
3.005E-07,0.13821
3.006E-07,0.1386017
3.007E-07,0.1389928
3.008E-07,0.1393832
3.009E-07,0.139773
0.000000301,0.1401621
3.011E-07,0.1405505
3.012E-07,0.1409382
3.013E-07,0.141325
3.014E-07,0.1417111
3.015E-07,0.1420963
3.016E-07,0.1424807
3.017E-07,0.1428642
3.018E-07,0.1432469
3.019E-07,0.1436286
0.000000302,0.1440093
3.021E-07,0.1443891
3.022E-07,0.1447679
3.023E-07,0.1451457
3.024E-07,0.1455224
3.025E-07,0.1458981
3.026E-07,0.1462727
3.027E-07,0.1466461
3.028E-07,0.1470185
3.029E-07,0.1473896
0.000000303,0.1477596
3.031E-07,0.1481283
3.032E-07,0.1484958
3.033E-07,0.148862
3.034E-07,0.1492269
3.035E-07,0.1495904
3.036E-07,0.1499526
3.037E-07,0.1503134
3.038E-07,0.1506728
3.039E-07,0.1510307
0.000000304,0.1513871
3.041E-07,0.151742
3.042E-07,0.1520953
3.043E-07,0.152447
3.044E-07,0.1527971
3.045E-07,0.1531456
3.046E-07,0.1534923
3.047E-07,0.1538373
3.048E-07,0.1541806
3.049E-07,0.154522
0.000000305,0.1548615
3.051E-07,0.1551992
3.052E-07,0.1555349
3.053E-07,0.1558687
3.054E-07,0.1562004
3.055E-07,0.1565301
3.056E-07,0.1568577
3.057E-07,0.1571832
3.058E-07,0.1575065
3.059E-07,0.1578275
0.000000306,0.1581462
3.061E-07,0.1584627
3.062E-07,0.1587767
3.063E-07,0.1590884
3.064E-07,0.1593976
3.065E-07,0.1597042
3.066E-07,0.1600083
3.067E-07,0.1603098
3.068E-07,0.1606086
3.069E-07,0.1609047
0.000000307,0.1611981
3.071E-07,0.1614886
3.072E-07,0.1617763
3.073E-07,0.162061
3.074E-07,0.1623427
3.075E-07,0.1626215
3.076E-07,0.1628971
3.077E-07,0.1631697
3.078E-07,0.163439
3.079E-07,0.1637051
0.000000308,0.1639679
3.081E-07,0.1642274
3.082E-07,0.1644835
3.083E-07,0.1647361
3.084E-07,0.1649853
3.085E-07,0.165231
3.086E-07,0.165473
3.087E-07,0.1657115
3.088E-07,0.1659463
3.089E-07,0.1661774
0.000000309,0.1664047
3.091E-07,0.1666283
3.092E-07,0.1668481
3.093E-07,0.167064
3.094E-07,0.167276
3.095E-07,0.1674841
3.096E-07,0.1676883
3.097E-07,0.1678885
3.098E-07,0.1680848
3.099E-07,0.168277
0.00000031,0.1684652
3.101E-07,0.1686494
3.102E-07,0.1688295
3.103E-07,0.1690055
3.104E-07,0.1691774
3.105E-07,0.1693453
3.106E-07,0.169509
3.107E-07,0.1696687
3.108E-07,0.1698243
3.109E-07,0.1699758
0.000000311,0.1701232
3.111E-07,0.1702666
3.112E-07,0.1704058
3.113E-07,0.1705411
3.114E-07,0.1706723
3.115E-07,0.1707995
3.116E-07,0.1709228
3.117E-07,0.1710421
3.118E-07,0.1711574
3.119E-07,0.1712689
0.000000312,0.1713766
3.121E-07,0.1714804
3.122E-07,0.1715804
3.123E-07,0.1716768
3.124E-07,0.1717694
3.125E-07,0.1718585
3.126E-07,0.171944
3.127E-07,0.1720259
3.128E-07,0.1721045
3.129E-07,0.1721796
0.000000313,0.1722514
3.131E-07,0.17232
3.132E-07,0.1723854
3.133E-07,0.1724477
3.134E-07,0.1725069
3.135E-07,0.1725632
3.136E-07,0.1726167
3.137E-07,0.1726673
3.138E-07,0.1727153
3.139E-07,0.1727607
0.000000314,0.1728035
3.141E-07,0.1728439
3.142E-07,0.1728821
3.143E-07,0.1729179
3.144E-07,0.1729517
3.145E-07,0.1729834
3.146E-07,0.1730132
3.147E-07,0.1730411
3.148E-07,0.1730674
3.149E-07,0.173092
0.000000315,0.1731151
3.151E-07,0.1731369
3.152E-07,0.1731573
3.153E-07,0.1731765
3.154E-07,0.1731947
3.155E-07,0.1732119
3.156E-07,0.1732283
3.157E-07,0.1732439
3.158E-07,0.1732589
3.159E-07,0.1732734
0.000000316,0.1732874
3.161E-07,0.1733012
3.162E-07,0.1733147
3.163E-07,0.1733282
3.164E-07,0.1733417
3.165E-07,0.1733554
3.166E-07,0.1733692
3.167E-07,0.1733835
3.168E-07,0.1733981
3.169E-07,0.1734133
0.000000317,0.1734292
3.171E-07,0.1734459
3.172E-07,0.1734634
3.173E-07,0.1734818
3.174E-07,0.1735013
3.175E-07,0.173522
3.176E-07,0.1735439
3.177E-07,0.1735672
3.178E-07,0.1735919
3.179E-07,0.1736181
0.000000318,0.1736459
3.181E-07,0.1736755
3.182E-07,0.1737068
3.183E-07,0.1737401
3.184E-07,0.1737753
3.185E-07,0.1738125
3.186E-07,0.1738519
3.187E-07,0.1738935
3.188E-07,0.1739374
3.189E-07,0.1739836
0.000000319,0.1740323
3.191E-07,0.1740835
3.192E-07,0.1741372
3.193E-07,0.1741936
3.194E-07,0.1742528
3.195E-07,0.1743146
3.196E-07,0.1743793
3.197E-07,0.1744469
3.198E-07,0.1745175
3.199E-07,0.174591
0.00000032,0.1746676
3.201E-07,0.1747473
3.202E-07,0.1748301
3.203E-07,0.1749161
3.204E-07,0.1750054
3.205E-07,0.1750979
3.206E-07,0.1751937
3.207E-07,0.1752928
3.208E-07,0.1753954
3.209E-07,0.1755013
0.000000321,0.1756106
3.211E-07,0.1757234
3.212E-07,0.1758397
3.213E-07,0.1759594
3.214E-07,0.1760827
3.215E-07,0.1762095
3.216E-07,0.1763399
3.217E-07,0.1764737
3.218E-07,0.1766112
3.219E-07,0.1767522
0.000000322,0.1768968
3.221E-07,0.177045
3.222E-07,0.1771968
3.223E-07,0.1773521
3.224E-07,0.177511
3.225E-07,0.1776734
3.226E-07,0.1778394
3.227E-07,0.178009
3.228E-07,0.1781821
3.229E-07,0.1783586
0.000000323,0.1785387
3.231E-07,0.1787223
3.232E-07,0.1789093
3.233E-07,0.1790998
3.234E-07,0.1792937
3.235E-07,0.1794909
3.236E-07,0.1796915
3.237E-07,0.1798955
3.238E-07,0.1801027
3.239E-07,0.1803132
0.000000324,0.1805269
3.241E-07,0.1807438
3.242E-07,0.1809638
3.243E-07,0.181187
3.244E-07,0.1814132
3.245E-07,0.1816424
3.246E-07,0.1818746
3.247E-07,0.1821097
3.248E-07,0.1823477
3.249E-07,0.1825886
0.000000325,0.1828322
3.251E-07,0.1830785
3.252E-07,0.1833276
3.253E-07,0.1835792
3.254E-07,0.1838335
3.255E-07,0.1840902
3.256E-07,0.1843494
3.257E-07,0.1846111
3.258E-07,0.1848751
3.259E-07,0.1851414
0.000000326,0.18541
3.261E-07,0.1856807
3.262E-07,0.1859536
3.263E-07,0.1862286
3.264E-07,0.1865057
3.265E-07,0.1867847
3.266E-07,0.1870656
3.267E-07,0.1873484
3.268E-07,0.187633
3.269E-07,0.1879194
0.000000327,0.1882074
3.271E-07,0.1884971
3.272E-07,0.1887884
3.273E-07,0.1890812
3.274E-07,0.1893755
3.275E-07,0.1896711
3.276E-07,0.1899682
3.277E-07,0.1902665
3.278E-07,0.1905661
3.279E-07,0.1908669
0.000000328,0.1911689
3.281E-07,0.1914719
3.282E-07,0.191776
3.283E-07,0.192081
3.284E-07,0.192387
3.285E-07,0.1926938
3.286E-07,0.1930015
3.287E-07,0.1933099
3.288E-07,0.193619
3.289E-07,0.1939289
0.000000329,0.1942393
3.291E-07,0.1945503
3.292E-07,0.1948619
3.293E-07,0.1951739
3.294E-07,0.1954864
3.295E-07,0.1957993
3.296E-07,0.1961125
3.297E-07,0.196426
3.298E-07,0.1967398
3.299E-07,0.1970538
0.00000033,0.1973681
3.301E-07,0.1976824
3.302E-07,0.1979969
3.303E-07,0.1983115
3.304E-07,0.1986261
3.305E-07,0.1989408
3.306E-07,0.1992554
3.307E-07,0.1995699
3.308E-07,0.1998844
3.309E-07,0.2001988
0.000000331,0.200513
3.311E-07,0.2008271
3.312E-07,0.2011409
3.313E-07,0.2014545
3.314E-07,0.2017679
3.315E-07,0.202081
3.316E-07,0.2023938
3.317E-07,0.2027063
3.318E-07,0.2030185
3.319E-07,0.2033302
0.000000332,0.2036416
3.321E-07,0.2039525
3.322E-07,0.204263
3.323E-07,0.2045731
3.324E-07,0.2048826
3.325E-07,0.2051917
3.326E-07,0.2055002
3.327E-07,0.2058082
3.328E-07,0.2061156
3.329E-07,0.2064225
0.000000333,0.2067288
3.331E-07,0.2070344
3.332E-07,0.2073394
3.333E-07,0.2076438
3.334E-07,0.2079475
3.335E-07,0.2082505
3.336E-07,0.2085528
3.337E-07,0.2088544
3.338E-07,0.2091553
3.339E-07,0.2094554
0.000000334,0.2097548
3.341E-07,0.2100534
3.342E-07,0.2103512
3.343E-07,0.2106482
3.344E-07,0.2109444
3.345E-07,0.2112398
3.346E-07,0.2115343
3.347E-07,0.211828
3.348E-07,0.2121208
3.349E-07,0.2124127
0.000000335,0.2127038
3.351E-07,0.2129939
3.352E-07,0.2132831
3.353E-07,0.2135714
3.354E-07,0.2138588
3.355E-07,0.2141452
3.356E-07,0.2144307
3.357E-07,0.2147151
3.358E-07,0.2149986
3.359E-07,0.2152811
0.000000336,0.2155626
3.361E-07,0.2158431
3.362E-07,0.2161225
3.363E-07,0.216401
3.364E-07,0.2166783
3.365E-07,0.2169547
3.366E-07,0.21723
3.367E-07,0.2175042
3.368E-07,0.2177773
3.369E-07,0.2180494
0.000000337,0.2183203
3.371E-07,0.2185902
3.372E-07,0.218859
3.373E-07,0.2191267
3.374E-07,0.2193932
3.375E-07,0.2196587
3.376E-07,0.2199231
3.377E-07,0.2201863
3.378E-07,0.2204484
3.379E-07,0.2207094
0.000000338,0.2209693
3.381E-07,0.221228
3.382E-07,0.2214857
3.383E-07,0.2217422
3.384E-07,0.2219976
3.385E-07,0.2222518
3.386E-07,0.222505
3.387E-07,0.222757
3.388E-07,0.223008
3.389E-07,0.2232578
0.000000339,0.2235065
3.391E-07,0.2237542
3.392E-07,0.2240007
3.393E-07,0.2242462
3.394E-07,0.2244906
3.395E-07,0.2247339
3.396E-07,0.2249761
3.397E-07,0.2252173
3.398E-07,0.2254575
3.399E-07,0.2256966
0.00000034,0.2259346
3.401E-07,0.2261717
3.402E-07,0.2264077
3.403E-07,0.2266427
3.404E-07,0.2268767
3.405E-07,0.2271097
3.406E-07,0.2273417
3.407E-07,0.2275728
3.408E-07,0.2278029
3.409E-07,0.228032
0.000000341,0.2282602
3.411E-07,0.2284874
3.412E-07,0.2287137
3.413E-07,0.2289391
3.414E-07,0.2291635
3.415E-07,0.229387
3.416E-07,0.2296097
3.417E-07,0.2298314
3.418E-07,0.2300523
3.419E-07,0.2302722
0.000000342,0.2304913
3.421E-07,0.2307095
3.422E-07,0.2309269
3.423E-07,0.2311434
3.424E-07,0.2313591
3.425E-07,0.2315739
3.426E-07,0.2317878
3.427E-07,0.232001
3.428E-07,0.2322133
3.429E-07,0.2324247
0.000000343,0.2326354
3.431E-07,0.2328452
3.432E-07,0.2330543
3.433E-07,0.2332625
3.434E-07,0.2334699
3.435E-07,0.2336765
3.436E-07,0.2338823
3.437E-07,0.2340873
3.438E-07,0.2342916
3.439E-07,0.234495
0.000000344,0.2346977
3.441E-07,0.2348996
3.442E-07,0.2351008
3.443E-07,0.2353011
3.444E-07,0.2355008
3.445E-07,0.2356997
3.446E-07,0.2358978
3.447E-07,0.2360952
3.448E-07,0.2362919
3.449E-07,0.2364879
0.000000345,0.2366832
3.451E-07,0.2368777
3.452E-07,0.2370716
3.453E-07,0.2372648
3.454E-07,0.2374574
3.455E-07,0.2376493
3.456E-07,0.2378405
3.457E-07,0.2380311
3.458E-07,0.2382212
3.459E-07,0.2384106
0.000000346,0.2385994
3.461E-07,0.2387877
3.462E-07,0.2389753
3.463E-07,0.2391625
3.464E-07,0.2393491
3.465E-07,0.2395352
3.466E-07,0.2397208
3.467E-07,0.239906
3.468E-07,0.2400906
3.469E-07,0.2402749
0.000000347,0.2404586
3.471E-07,0.240642
3.472E-07,0.240825
3.473E-07,0.2410075
3.474E-07,0.2411898
3.475E-07,0.2413716
3.476E-07,0.2415532
3.477E-07,0.2417344
3.478E-07,0.2419153
3.479E-07,0.242096
0.000000348,0.2422763
3.481E-07,0.2424565
3.482E-07,0.2426364
3.483E-07,0.2428161
3.484E-07,0.2429956
3.485E-07,0.2431749
3.486E-07,0.243354
3.487E-07,0.243533
3.488E-07,0.2437119
3.489E-07,0.2438907
0.000000349,0.2440694
3.491E-07,0.244248
3.492E-07,0.2444265
3.493E-07,0.244605
3.494E-07,0.2447834
3.495E-07,0.2449619
