  Time                 , -I(R1)               
  1.129643162297e-005  ,8.164032595823e-001  
  1.189085682438e-005  ,8.234048800773e-001  
  1.254021366643e-005  ,8.263775001128e-001  
  1.321760853337e-005  ,8.246233922607e-001  
  1.396052082585e-005  ,8.171992847359e-001  
  1.462284763859e-005  ,8.058387138672e-001  
  1.534344395207e-005  ,7.882918300861e-001  
  1.624790867375e-005  ,7.583923093912e-001  
  1.722313602971e-005  ,7.165560826247e-001  
  1.776673039006e-005  ,6.892622379853e-001  
  1.823159893559e-005  ,6.638731159440e-001  
  1.866566380070e-005  ,6.385787246554e-001  
  1.931034763859e-005  ,5.985446419935e-001  
  2.015740116643e-005  ,5.417186004652e-001  
  2.105642994450e-005  ,4.766480143609e-001  
  2.236048420476e-005  ,3.769522720528e-001  
  2.318503101872e-005  ,3.127358800471e-001  
  2.392327030705e-005  ,2.550572213622e-001  
  2.475411137150e-005  ,1.902900894182e-001  
  2.577969273137e-005  ,1.110755537147e-001  
  2.698609074162e-005  ,1.899047961021e-002  
  2.776581486271e-005  ,-3.974716894153e-002  
  2.860790928410e-005  ,-1.022555713201e-001  
  2.923466404484e-005  ,-1.477527175151e-001  
  3.012568195866e-005  ,-2.103935918561e-001  
  3.094250401066e-005  ,-2.650036307738e-001  
  3.189388950871e-005  ,-3.248311340352e-001  
  3.303391178654e-005  ,-3.907488491160e-001  
  3.463989933537e-005  ,-4.710003159842e-001  
  3.530804356145e-005  ,-4.993653921389e-001  
  3.607098301457e-005  ,-5.277513869565e-001  
  3.719555576848e-005  ,-5.614384021799e-001  
  3.813301762150e-005  ,-5.819057631634e-001  
  3.910347660588e-005  ,-5.958236554774e-001  
  3.992010792302e-005  ,-6.017509569691e-001  
  4.074980457829e-005  ,-6.022453523230e-001  
  4.155251225041e-005  ,-5.973595461297e-001  
  4.286267002629e-005  ,-5.781706173552e-001  
  4.338232716130e-005  ,-5.668700357727e-001  
  4.401041706608e-005  ,-5.505431506855e-001  
  4.474121769475e-005  ,-5.281195728737e-001  
  4.567171772526e-005  ,-4.945321216943e-001  
  4.670130451726e-005  ,-4.510242222603e-001  
  4.826380451726e-005  ,-3.737034028806e-001  
  4.924132069157e-005  ,-3.196349279459e-001  
  5.056025227116e-005  ,-2.411077356836e-001  
  5.227572163151e-005  ,-1.333647835339e-001  
  5.402743061589e-005  ,-1.940431911104e-002  
  5.590407093571e-005  ,1.004564298540e-001  
  5.779253681706e-005  ,2.148559388375e-001  
  6.007792194890e-005  ,3.359458316392e-001  
  6.237932880925e-005  ,4.309227800157e-001  
  6.471811970280e-005  ,4.957683821963e-001  
  6.624495228337e-005  ,5.180182051140e-001  
  6.750170429753e-005  ,5.241419731317e-001  
  6.890684803532e-005  ,5.179412208576e-001  
  7.030512531804e-005  ,4.983539488252e-001  
  7.220122059392e-005  ,4.520953852666e-001  
  7.415396412419e-005  ,3.826690393408e-001  
  7.749792774724e-005  ,2.285117557441e-001  
  8.094183643864e-005  ,3.946118063085e-002  
  8.635489185856e-005  ,-2.324496152994e-001  
  9.152685841130e-005  ,-4.140922951811e-001  
  9.676214893864e-005  ,-4.527644353657e-001  
  1.029221220832e-004  ,-3.177034076232e-001  
  1.113892241340e-004  ,4.755195654857e-002  
  1.191193266730e-004  ,3.368897114962e-001  
  1.269745512824e-004  ,3.869099494270e-001  
  1.346970244269e-004  ,1.794606058379e-001  
  1.415321989875e-004  ,-7.330291256708e-002  
  1.483048125129e-004  ,-2.916053023517e-001  
  1.548302336554e-004  ,-3.451680738988e-001  
  1.627724333625e-004  ,-2.050307208216e-001  
  1.710594817023e-004  ,7.573599160812e-002  
  1.795220061164e-004  ,2.843832233489e-001  
  1.862343474250e-004  ,2.886462979826e-001  
  1.923767729621e-004  ,1.721486718092e-001  
  1.988938017707e-004  ,-9.355474668285e-003  
  2.071716948371e-004  ,-2.164944044377e-001  
  2.145516081672e-004  ,-2.564730150517e-001  
  2.225227995734e-004  ,-1.444097167541e-001  
  2.305458708625e-004  ,3.740291049308e-002  
  2.385918303351e-004  ,1.965546138625e-001  
  2.448471709113e-004  ,2.187588364830e-001  
  2.530106230597e-004  ,1.180669601216e-001  
  2.613190337043e-004  ,-6.258528000932e-002  
  2.696488066535e-004  ,-1.853679227407e-001  
  2.755585356574e-004  ,-1.848458256387e-001  
  2.816933318000e-004  ,-1.111817596159e-001  
  2.883728667121e-004  ,7.205677249664e-003  
  2.963623686652e-004  ,1.362736485173e-001  
  3.047989531379e-004  ,1.613818162553e-001  
  3.130783720832e-004  ,6.592927787077e-002  
  3.197212859015e-004  ,-3.673589480612e-002  
  3.263191862922e-004  ,-1.236354480252e-001  
  3.324455901008e-004  ,-1.443930792902e-001  
  3.403587981086e-004  ,-8.719516484596e-002  
  3.484154387336e-004  ,2.706447637346e-002  
  3.559815092902e-004  ,1.041269411090e-001  
  3.632485075812e-004  ,1.198023836159e-001  
  3.712868376593e-004  ,6.689812491756e-002  
  3.801872893195e-004  ,-3.751312163756e-002  
  3.883629484992e-004  ,-1.019524286309e-001  
  3.950081511359e-004  ,-9.832862087450e-002  
  4.010262175422e-004  ,-5.488173384303e-002  
  4.068207426886e-004  ,2.960379048508e-003  
  4.149628325324e-004  ,7.479321111962e-002  
  4.228760405402e-004  ,8.932475445600e-002  
  4.303673430304e-004  ,5.120293502940e-002  
  4.375214262824e-004  ,-1.344078862808e-002  
  4.443825407843e-004  ,-6.097612511563e-002  
  4.515190764289e-004  ,-7.838811023545e-002  
  4.582512541633e-004  ,-5.541121698941e-002  
  4.650162382941e-004  ,-5.430405865679e-003  
  4.711990996222e-004  ,3.764578754718e-002  
  4.776276274543e-004  ,6.574311905700e-002  
  4.835060759406e-004  ,6.318396995061e-002  
  4.889824553351e-004  ,3.859459282902e-002  
  4.948113127570e-004  ,1.565529329184e-003  
  5.028999968390e-004  ,-4.580497729024e-002  
  5.106346770148e-004  ,-5.826325658893e-002  
  5.178261443000e-004  ,-3.742908125243e-002  
  5.248055144172e-004  ,2.303013207172e-003  
  5.312760039191e-004  ,3.386651771856e-002  
  5.381371184211e-004  ,5.059410752346e-002  
  5.443154021125e-004  ,4.253970887058e-002  
  5.504372282843e-004  ,1.696855094562e-002  
  5.561875029425e-004  ,-1.090669398654e-002  
  5.619972868781e-004  ,-3.498896835737e-002  
  5.681526823859e-004  ,-4.357926262559e-002  
  5.760613127570e-004  ,-2.873037198332e-002  
  5.838173552375e-004  ,3.973785460310e-003  
  5.911095305304e-004  ,2.848757583723e-002  
  5.981003447394e-004  ,3.779143810858e-002  
  6.045761748175e-004  ,2.831429255582e-002  
  6.112496062140e-004  ,5.308209464733e-003  
  6.173851652961e-004  ,-1.578961103866e-002  
  6.234673186164e-004  ,-3.042964801910e-002  
  6.290726347785e-004  ,-3.167316604368e-002  
  6.349724455695e-004  ,-2.093001783569e-002  
  6.422257109504e-004  ,1.532440248645e-004  
  6.501511259894e-004  ,2.226210069802e-002  
  6.587540312629e-004  ,2.742537187912e-002  
  6.670029326300e-004  ,1.184318300058e-002  
  6.738335295539e-004  ,-5.874432325189e-003  
  6.806137724738e-004  ,-2.092700948196e-002  
  6.868347807746e-004  ,-2.431022734995e-002  
  6.947403593879e-004  ,-1.446884622025e-002  
  7.029007597785e-004  ,5.040982326795e-003  
  7.105530424933e-004  ,1.786247199022e-002  
  7.178749724250e-004  ,2.052856517100e-002  
  7.250237151008e-004  ,1.220362758139e-002  
  7.321449919562e-004  ,-2.574544726217e-003  
  7.389725371222e-004  ,-1.370033376837e-002  
  7.460182829718e-004  ,-1.813390281274e-002  
  7.526001616340e-004  ,-1.339856107979e-002  
  7.592491789679e-004  ,-2.314488733225e-003  
  7.653725310187e-004  ,7.760558589417e-003  
  7.715149565558e-004  ,1.471206516879e-002  
  7.771668120246e-004  ,1.511728866559e-002  
  7.828644438605e-004  ,1.002008875096e-002  
  7.898361845832e-004  ,2.235516277879e-004  
  7.978714629035e-004  ,-1.060526378492e-002  
  8.062073393683e-004  ,-1.328358034571e-002  
  8.146546049933e-004  ,-5.882094260711e-003  
  8.222916289191e-004  ,4.551163837447e-003  
  8.294953032355e-004  ,1.122962757104e-002  
  8.355881377082e-004  ,1.153250895602e-002  
  8.414917631965e-004  ,7.352589549995e-003  
  8.483421965461e-004  ,-8.143014468942e-005  
  8.564858122687e-004  ,-8.331831664555e-003  
  8.648125334601e-004  ,-1.008352978166e-002  
  8.724648161750e-004  ,-5.580994305357e-003  
  8.797157927375e-004  ,1.844887438378e-003  
  8.866959257941e-004  ,7.138162252119e-003  
  8.939217253547e-004  ,8.797444772684e-003  
  9.008461638312e-004  ,5.830977573327e-003  
  9.077461882453e-004  ,-6.520115694161e-005  
  9.141373320441e-004  ,-4.879510369692e-003  
  9.208611174445e-004  ,-7.610666104033e-003  
  9.269562407355e-004  ,-6.667657473019e-003  
  9.327858610968e-004  ,-3.183139561844e-003  
  9.383019133429e-004  ,8.918458207668e-004  
  9.450501128058e-004  ,5.242163340451e-003  
  9.524162932258e-004  ,6.552085388951e-003  
  9.599236174445e-004  ,4.117448737883e-003  
  9.678185149054e-004  ,-4.061344322353e-004  
  9.760933562140e-004  ,-4.805626195603e-003  
  9.839211150031e-004  ,-5.499184370662e-003  
  9.916634245734e-004  ,-2.914318833230e-003  
  9.990738554816e-004  ,8.146347158686e-004  
  1.007040469251e-003  ,4.252725412678e-003  
  1.013827578626e-003  ,4.719505913753e-003  
  1.021400515638e-003  ,2.631515836483e-003  
  1.029177920423e-003  ,-6.792486332611e-004  
  1.036877505384e-003  ,-3.573183746678e-003  
  1.043050448499e-003  ,-4.088918279323e-003  
  1.051468722425e-003  ,-2.255481137092e-003  
  1.059488741956e-003  ,1.002236937069e-003  
  1.067053286634e-003  ,3.078473032117e-003  
  1.074466006361e-003  ,3.417833836642e-003  
  1.081845919691e-003  ,1.875766291448e-003  
  1.089019076429e-003  ,-6.535313225937e-004  
  1.096071688734e-003  ,-2.475484047199e-003  
  1.103241793714e-003  ,-3.016865920564e-003  
  1.110163943372e-003  ,-1.984847479986e-003  
  1.117069308362e-003  ,4.660057470155e-005  
  1.123489443861e-003  ,1.698707609642e-003  
  1.130234591566e-003  ,2.617842019457e-003  
  1.136344210706e-003  ,2.271717756104e-003  
  1.142244784437e-003  ,1.043320159497e-003  
  1.147818820081e-003  ,-3.696409402259e-004  
  1.154338900648e-003  ,-1.804581891507e-003  
  1.161391512952e-003  ,-2.255401211701e-003  
  1.168997256361e-003  ,-1.434358093078e-003  
  1.177587954603e-003  ,4.379732166457e-004  
  1.185675112806e-003  ,1.803075821265e-003  
  1.192262332044e-003  ,1.920283730439e-003  
  1.199005953870e-003  ,1.139477327558e-003  
  1.206304995618e-003  ,-1.565427083981e-004  
  1.214289919935e-003  ,-1.434501640306e-003  
  1.221899478040e-003  ,-1.661005600810e-003  
  1.229522006116e-003  ,-9.240500267042e-004  
  1.237256686292e-003  ,2.345691656740e-004  
  1.245211093030e-003  ,1.273178569954e-003  
  1.252036349378e-003  ,1.420536764596e-003  
  1.259725253187e-003  ,7.838542270255e-004  
  1.267548434339e-003  ,-2.157699169741e-004  
  1.275212924085e-003  ,-1.077564242270e-003  
  1.281315676771e-003  ,-1.229375017644e-003  
  1.289738528333e-003  ,-6.780197993416e-004  
  1.297720400892e-003  ,2.974152738013e-004  
  1.305255953870e-003  ,9.227219173894e-004  
  1.312660281263e-003  ,1.029697497448e-003  
  1.320016543470e-003  ,5.712040322706e-004  
  1.327179019056e-003  ,-1.876867882647e-004  
  1.334197299085e-003  ,-7.378528100616e-004  
  1.341352908216e-003  ,-9.093439056992e-004  
  1.348227755628e-003  ,-6.085890567433e-004  
  1.355103365980e-003  ,-3.330712660802e-006  
  1.361460940443e-003  ,4.949496560143e-004  
  1.368142764173e-003  ,7.843161752866e-004  
  1.374210421644e-003  ,6.966497364471e-004  
  1.379931704603e-003  ,3.509210860683e-004  
  1.385356204114e-003  ,-6.323862479325e-005  
  1.392450015150e-003  ,-5.396217944997e-004  
  1.400808779798e-003  ,-6.681397764126e-004  
  1.408677737318e-003  ,-3.216862838741e-004  
  1.416554324232e-003  ,2.182814525132e-004  
  1.423769442640e-003  ,5.622176032449e-004  
  1.429911868177e-003  ,5.835182392230e-004  
  1.435986392103e-003  ,3.689169827213e-004  
  1.442993228040e-003  ,-1.305158040578e-005  
  1.451077334486e-003  ,-4.231527039298e-004  
  1.459567324720e-003  ,-5.045549728336e-004  
  1.467982546888e-003  ,-2.013723960726e-004  
  1.474717776380e-003  ,1.222624857446e-004  
  1.481211917005e-003  ,3.873560854103e-004  
  1.487215487562e-003  ,4.510568118386e-004  
  1.495153109632e-003  ,2.730031405872e-004  
  1.503119723402e-003  ,-8.016518812028e-005  
  1.510615603528e-003  ,-3.218848550010e-004  
  1.517854373060e-003  ,-3.753937228449e-004  
  1.526007144056e-003  ,-2.111043957731e-004  
  1.534782473646e-003  ,1.115526478620e-004  
  1.543048159681e-003  ,3.179314638533e-004  
  1.548960177503e-003  ,3.155746191180e-004  
  1.555110232435e-003  ,1.877136038154e-004  
  1.561699740491e-003  ,-1.283833735689e-005  
  1.569666354261e-003  ,-2.331163277014e-004  
  1.578075472913e-003  ,-2.764195780218e-004  
  1.586347262464e-003  ,-1.137991058426e-004  
  1.593066470228e-003  ,6.352244543834e-005  
  1.599647585950e-003  ,2.116605142654e-004  
  1.605740420423e-003  ,2.471090645701e-004  
  1.613681094251e-003  ,1.490727946968e-004  
  1.621702639661e-003  ,-4.571269696230e-005  
  1.629242007337e-003  ,-1.776689141828e-004  
  1.636501376234e-003  ,-2.052301922279e-004  
  1.644568698011e-003  ,-1.148836098279e-004  
  1.653434054456e-003  ,6.328075260981e-005  
  1.661632601820e-003  ,1.743793969004e-004  
  1.667522494398e-003  ,1.725773341822e-004  
  1.673655001722e-003  ,1.024028252419e-004  
  1.680196444593e-003  ,-6.796264594200e-006  
  1.688152377210e-003  ,-1.274356865267e-004  
  1.696537081800e-003  ,-1.515836043782e-004  
  1.704834811292e-003  ,-6.263934468869e-005  
  1.711631838880e-003  ,3.533212852376e-005  
  1.718192355237e-003  ,1.160176923422e-004  
  1.724241702161e-003  ,1.353171709587e-004  
  1.732211367689e-003  ,8.152455423014e-005  
  1.740193240247e-003  ,-2.467815884266e-005  
  1.747702853284e-003  ,-9.697605120213e-005  
  1.754953829847e-003  ,-1.125076715343e-004  
  1.763051669202e-003  ,-6.315856749307e-005  
  1.771878878675e-003  ,3.409460970396e-005  
  1.780104891859e-003  ,9.543854530609e-005  
  1.786009280286e-003  ,9.459890639164e-005  
  1.792153994642e-003  ,5.616895769829e-005  
  1.798718325696e-003  ,-3.814290846877e-006  
  1.806678835950e-003  ,-6.987989596600e-005  
  1.815075747571e-003  ,-8.297187328732e-005  
  1.823358218275e-003  ,-3.422408714848e-005  
  1.830253665052e-003  ,2.006659921816e-005  
  1.836736361585e-003  ,6.359846096385e-005  
  1.842749850355e-003  ,7.413292186217e-005  
  1.850710360609e-003  ,4.477255759625e-005  
  1.858670870862e-003  ,-1.324793991780e-005  
  1.866162936292e-003  ,-5.293528269516e-005  
  1.873403994642e-003  ,-6.169355154638e-005  
  1.881544558607e-003  ,-3.470237061820e-005  
  1.890329043470e-003  ,1.837480485028e-005  
  1.898587100111e-003  ,5.225559479360e-005  
  1.904509036146e-003  ,5.185372905172e-005  
  1.910668246351e-003  ,3.077169987116e-005  
  1.917246310316e-003  ,-2.149435484609e-006  
  1.925209872327e-003  ,-3.832841091505e-005  
  1.933617465101e-003  ,-4.542694484812e-005  
  1.941880099378e-003  ,-1.872516412858e-005  
  1.949689547620e-003  ,1.808468146282e-005  
  1.956766573987e-003  ,3.963660608906e-005  
  1.962268893323e-003  ,4.017659874137e-005  
  1.968061892591e-003  ,2.616271577480e-005  
  1.975061862073e-003  ,-9.843692946387e-008  
  1.983037631116e-003  ,-2.850327210204e-005  
  1.991481844984e-003  ,-3.515795046034e-005  
  1.999865023695e-003  ,-1.513039946501e-005  
  2.007593600355e-003  ,1.288967885617e-005  
  2.014939944349e-003  ,3.032911032747e-005  
  2.020530764661e-003  ,3.076191528101e-005  
  2.026406161390e-003  ,1.981043925526e-005  
  2.033409182630e-003  ,-3.370534029806e-007  
  2.041391055189e-003  ,-2.198780532294e-005  
  2.049870364271e-003  ,-2.682958784143e-005  
  2.058245913587e-003  ,-1.129081437548e-005  
  2.066008059583e-003  ,1.022488820040e-005  
  2.073484103284e-003  ,2.344221456233e-005  
  2.079102389417e-003  ,2.336017736038e-005  
  2.084959475599e-003  ,1.464643037973e-005  
  2.091733615003e-003  ,-4.339961729782e-007  
  2.099640719495e-003  ,-1.684020398767e-005  
  2.108068148695e-003  ,-2.056034621429e-005  
  2.116484896741e-003  ,-8.649959060640e-006  
  2.124210421644e-003  ,7.757503797239e-006  
  2.131920687757e-003  ,1.805222121056e-005  
  2.137604586683e-003  ,1.774659999981e-005  
  2.143512789808e-003  ,1.078824267957e-005  
  2.150391451917e-003  ,-9.736496280930e-007  
  2.158003298841e-003  ,-1.296238264103e-005  
  2.166754214368e-003  ,-1.555144773565e-005  
  2.174803225599e-003  ,-6.554824187374e-006  
  2.182836978040e-003  ,6.386431611835e-006  
  2.190600649915e-003  ,1.395344862990e-005  
  2.196458499036e-003  ,1.332024223830e-005  
  2.202347628675e-003  ,7.652520217882e-006  
  2.209239260755e-003  ,-1.441588840895e-006  
  2.216381136976e-003  ,-9.958155170469e-006  
  2.223758761487e-003  ,-1.219060509933e-005  
  2.231548373304e-003  ,-7.235825735243e-006  
  2.240410677991e-003  ,3.281085776316e-006  
  2.248427645765e-003  ,1.011164060672e-005  
  2.255006472669e-003  ,1.021808835404e-005  
  2.261144320570e-003  ,6.061435474335e-006  
  2.268299166761e-003  ,-9.304638652481e-007  
  2.276140658460e-003  ,-7.770736833396e-006  
  2.283635012708e-003  ,-9.061242743123e-006  
  2.291235415540e-003  ,-5.146048772568e-006  
  2.299151675306e-003  ,1.268932639415e-006  
  2.307568423353e-003  ,7.097013225413e-006  
  2.314695040784e-003  ,7.612767310741e-006  
  2.321913973890e-003  ,4.139803164240e-006  
  2.329520480237e-003  ,-1.211113965023e-006  
  2.338074557386e-003  ,-6.159707320158e-006  
  2.345124880872e-003  ,-6.465963647687e-006  
  2.352015750013e-003  ,-3.586605862593e-006  
  2.359433810316e-003  ,9.069407052862e-007  
  2.367957369886e-003  ,5.207075171493e-006  
  2.374975649915e-003  ,5.569472945287e-006  
  2.382086245618e-003  ,3.091638238035e-006  
  2.389658419691e-003  ,-8.050696906872e-007  
  2.398169772230e-003  ,-4.461660885078e-006  
  2.405162112318e-003  ,-4.758784068265e-006  
  2.412281100355e-003  ,-2.629542117513e-006  
  2.419867770277e-003  ,7.082694561770e-007  
  2.428388278089e-003  ,3.824662683013e-006  
  2.435327212415e-003  ,4.067917094627e-006  
  2.442430941663e-003  ,2.250290551307e-006  
  2.450026003919e-003  ,-6.065653022886e-007  
  2.458543459974e-003  ,-3.270208182628e-006  
  2.465399996839e-003  ,-3.484579156841e-006  
  2.472562472425e-003  ,-1.927490104120e-006  
  2.480223910413e-003  ,5.309669762294e-007  
  2.488738314710e-003  ,2.800845955189e-006  
  2.495517794691e-003  ,2.981789745759e-006  
  2.502713076673e-003  ,1.647262295040e-006  
  2.510423342786e-003  ,-4.651823576093e-007  
  2.518937747083e-003  ,-2.399481845783e-006  
  2.525641696058e-003  ,-2.551212413922e-006  
  2.532857577405e-003  ,-1.409093988273e-006  
  2.540609042249e-003  ,4.046945520731e-007  
  2.549123446546e-003  ,2.054617445853e-006  
  2.555756442152e-003  ,2.183289279557e-006  
  2.563001315198e-003  ,1.205319639734e-006  
  2.570798556409e-003  ,-3.526352700272e-007  
  2.579311434827e-003  ,-1.759479021986e-006  
  2.585881869398e-003  ,-1.868043538675e-006  
  2.593148867689e-003  ,-1.030688613552e-006  
  2.600984255872e-003  ,3.065669646961e-007  
  2.609497134290e-003  ,1.506621325130e-006  
  2.616012637220e-003  ,1.598182252200e-006  
  2.623296420179e-003  ,8.815290449742e-007  
  2.631162325941e-003  ,-2.654408570790e-007  
  2.639675204359e-003  ,-1.289720182815e-006  
  2.646145693861e-003  ,-1.367279918982e-006  
  2.653467623792e-003  ,-7.514204109985e-007  
  2.661376254163e-003  ,2.334992578136e-007  
  2.669895236097e-003  ,1.105770990490e-006  
  2.676332919202e-003  ,1.168421371943e-006  
  2.683761660657e-003  ,6.293831723451e-007  
  2.691748110853e-003  ,-2.192927341169e-007  
  2.700303713880e-003  ,-9.544467758784e-007  
  2.706736056409e-003  ,-9.936253041860e-007  
  2.714256350599e-003  ,-5.122664265321e-007  
  2.722296206556e-003  ,2.174822512160e-007  
  2.730934207044e-003  ,8.292215470639e-007  
  2.737371890150e-003  ,8.394314890111e-007  
  2.744953219495e-003  ,4.028082317659e-007  
  2.753014437757e-003  ,-2.220817840512e-007  
  2.761785189710e-003  ,-7.231509792939e-007  
  2.768225161634e-003  ,-7.030127990533e-007  
  2.775236575208e-003  ,-3.415451878450e-007  
  2.782942263685e-003  ,1.775954190294e-007  
  2.791711489759e-003  ,6.148735106125e-007  
  2.798094241224e-003  ,6.065328178207e-007  
  2.805276553236e-003  ,2.962484942901e-007  
  2.813093630872e-003  ,-1.519021640252e-007  
  2.821850649915e-003  ,-5.256073823836e-007  
  2.828254000745e-003  ,-5.185377200780e-007  
  2.835463015638e-003  ,-2.517489965788e-007  
  2.843289248548e-003  ,1.317109230891e-007  
  2.852056948743e-003  ,4.501514796293e-007  
  2.858464877210e-003  ,4.426039416201e-007  
  2.865618960462e-003  ,2.153516870466e-007  
  2.873407046400e-003  ,-1.115080244301e-007  
  2.882173220716e-003  ,-3.845962166338e-007  
  2.888578097425e-003  ,-3.789186876539e-007  
  2.895758883558e-003  ,-1.843589670861e-007  
  2.903565280042e-003  ,9.558370156333e-008  
  2.912329928480e-003  ,3.289325521669e-007  
  2.918740145765e-003  ,3.239128847555e-007  
  2.925914828382e-003  ,1.575348719372e-007  
  2.933715121351e-003  ,-8.172304930764e-008  
  2.942481295667e-003  ,-2.812914787315e-007  
  2.948894564710e-003  ,-2.769549546859e-007  
  2.956064669691e-003  ,-1.347396655718e-007  
  2.963860385023e-003  ,6.977438885927e-008  
  2.972626559339e-003  ,2.405093741249e-007  
  2.979042880140e-003  ,2.368479232183e-007  
  2.986215273939e-003  ,1.152104814028e-007  
  2.994012515150e-003  ,-5.969815665296e-008  
  3.002778689466e-003  ,-2.056763745627e-007  
  3.009199587903e-003  ,-2.024971458745e-007  
  3.016366641126e-003  ,-9.851700837403e-008  
  3.024157778821e-003  ,5.096990249311e-008  
  3.032923953138e-003  ,1.758564140337e-007  
  3.039350192152e-003  ,1.731597186566e-007  
  3.046516482435e-003  ,8.425350666414e-008  
  3.054306094251e-003  ,-4.355835097045e-008  
  3.063070742689e-003  ,-1.503638832364e-007  
  3.069502322278e-003  ,-1.480655012386e-007  
  3.076667849622e-003  ,-7.203740962396e-008  
  3.084454409681e-003  ,3.722507906190e-008  
  3.093220583997e-003  ,1.285793837113e-007  
  3.099659792982e-003  ,1.265864507802e-007  
  3.106819216810e-003  ,6.159929724797e-008  
  3.114598147474e-003  ,-3.176793371937e-008  
  3.123364321790e-003  ,-1.099317787847e-007  
  3.129811160169e-003  ,-1.082426721459e-007  
  3.136969821058e-003  ,-5.267313997398e-008  
  3.144745699964e-003  ,2.714277769397e-008  
  3.153510348402e-003  ,9.399282856526e-008  
  3.159966342054e-003  ,9.254584916417e-008  
  3.167121188245e-003  ,4.503772885784e-008  
  3.174890963636e-003  ,-2.317468730594e-008  
  3.183655612073e-003  ,-8.036369267401e-008  
  3.190123049818e-003  ,-7.912106240418e-008  
  3.197272555433e-003  ,-3.851021585116e-008  
  3.205033175550e-003  ,1.976817184852e-008  
  3.213799349866e-003  ,6.870821689079e-008  
  3.220279757581e-003  ,6.764286270592e-008  
  3.227423922620e-003  ,3.292820950009e-008  
  3.235176913343e-003  ,-1.686996682588e-008  
  3.243941561780e-003  ,-5.873904863309e-008  
