Time,Ch2
5.611600E-3,-0.0405735
5.611800E-3,-0.04236446
5.612000E-3,-0.04342279
5.612200E-3,-0.04486123
5.612400E-3,-0.04808085
5.612600E-3,-0.05414463
5.612800E-3,-0.0631679
5.613000E-3,-0.07378917
5.613200E-3,-0.08340774
5.613400E-3,-0.08941298
5.613600E-3,-0.09059961
5.613800E-3,-0.08778302
5.614000E-3,-0.08314599
5.614200E-3,-0.07869282
5.614400E-3,-0.07500488
5.614600E-3,-0.0712732
5.614800E-3,-0.06641916
5.615000E-3,-0.06030099
5.615200E-3,-0.05410064
5.615400E-3,-0.0496751
5.615600E-3,-0.04835305
5.615800E-3,-0.04993496
5.616000E-3,-0.05261067
5.616200E-3,-0.05406487
5.616400E-3,-0.05301989
5.616600E-3,-0.04982856
5.616800E-3,-0.04567149
5.617000E-3,-0.04151434
5.617200E-3,-0.03799506
5.617400E-3,-0.03587897
5.617600E-3,-0.03601833
5.617800E-3,-0.03867291
5.618000E-3,-0.04299324
5.618200E-3,-0.047325
5.618400E-3,-0.05023131
5.618600E-3,-0.05145217
5.618800E-3,-0.05191657
5.619000E-3,-0.05281957
5.619200E-3,-0.05473543
5.619400E-3,-0.05738857
5.619600E-3,-0.05985844
5.619800E-3,-0.06093344
5.620000E-3,-0.05954097
5.620200E-3,-0.05519
5.620400E-3,-0.04839488
5.620600E-3,-0.04088345
5.620800E-3,-0.03515821
5.621000E-3,-0.03334157
5.621200E-3,-0.03597005
5.621400E-3,-0.04164621
5.621600E-3,-0.04791335
5.621800E-3,-0.05280271
5.622000E-3,-0.05590688
5.622200E-3,-0.05818815
5.622400E-3,-0.06087167
5.622600E-3,-0.0644704
5.622800E-3,-0.06859439
5.623000E-3,-0.0724698
5.623200E-3,-0.07565245
5.623400E-3,-0.07827066
5.623600E-3,-0.08048995
5.623800E-3,-0.08170858
5.624000E-3,-0.08047863
5.624200E-3,-0.07562605
5.624400E-3,-0.06772173
5.624600E-3,-0.05930977
5.624800E-3,-0.05344302
5.625000E-3,-0.05187126
5.625200E-3,-0.05427168
5.625400E-3,-0.05863583
5.625600E-3,-0.06230911
5.625800E-3,-0.06325442
5.626000E-3,-0.06098426
5.626200E-3,-0.0564658
5.626400E-3,-0.05096093
5.626600E-3,-0.0449714
5.626800E-3,-0.03851122
5.627000E-3,-0.03233516
5.627200E-3,-0.02855854
5.627400E-3,-0.02976318
5.627600E-3,-0.03721926
5.627800E-3,-0.04965886
5.628000E-3,-0.06360698
5.628200E-3,-0.07517773
5.628400E-3,-0.08223088
5.628600E-3,-0.08539012
5.628800E-3,-0.08705041
5.629000E-3,-0.08907043
5.629200E-3,-0.09109129
5.629400E-3,-0.09079989
5.629600E-3,-0.08566801
5.629800E-3,-0.07477817
5.630000E-3,-0.05961778
5.630200E-3,-0.04348469
5.630400E-3,-0.03002603
5.630600E-3,-0.0218951
5.630800E-3,-0.02014946
5.631000E-3,-0.02425246
5.631200E-3,-0.03232703
5.631400E-3,-0.04173124
5.631600E-3,-0.05004345
5.631800E-3,-0.05596546
5.632000E-3,-0.05950985
5.632200E-3,-0.06140385
5.632400E-3,-0.0621999
5.632600E-3,-0.06167342
5.632800E-3,-0.05879737
5.633000E-3,-0.05233154
5.633200E-3,-0.04187852
5.633400E-3,-0.02876295
5.633600E-3,-0.01584849
5.633800E-3,-0.006301323
5.634000E-3,-0.002427488
5.634200E-3,-0.005361737
5.634400E-3,-0.01512166
5.634600E-3,-0.03040652
5.634800E-3,-0.04848249
5.635000E-3,-0.06576587
5.635200E-3,-0.07898803
5.635400E-3,-0.08626715
5.635600E-3,-0.08752007
5.635800E-3,-0.08406301
5.636000E-3,-0.07770489
5.636200E-3,-0.0699467
5.636400E-3,-0.06175222
5.636600E-3,-0.05385828
5.636800E-3,-0.04720213
5.637000E-3,-0.04298702
5.637200E-3,-0.04224604
5.637400E-3,-0.04525441
5.637600E-3,-0.05126637
5.637800E-3,-0.0587276
5.638000E-3,-0.06573342
5.638200E-3,-0.07048351
5.638400E-3,-0.07176921
5.638600E-3,-0.06950458
5.638800E-3,-0.06491946
5.639000E-3,-0.06007191
5.639200E-3,-0.05689564
5.639400E-3,-0.05628361
5.639600E-3,-0.05757134
5.639800E-3,-0.05870508
5.640000E-3,-0.05728319
5.640200E-3,-0.05210995
5.640400E-3,-0.04423779
5.640600E-3,-0.03660074
5.640800E-3,-0.03236033
5.641000E-3,-0.03312036
5.641200E-3,-0.0383204
5.641400E-3,-0.04602465
5.641600E-3,-0.05398958
5.641800E-3,-0.06014978
5.642000E-3,-0.06295937
5.642200E-3,-0.06201268
5.642400E-3,-0.05831552
5.642600E-3,-0.05366045
5.642800E-3,-0.04966851
5.643000E-3,-0.04733742
5.643200E-3,-0.04715223
5.643400E-3,-0.0493356
5.643600E-3,-0.05400023
5.643800E-3,-0.06112467
5.644000E-3,-0.07033113
5.644200E-3,-0.08060528
5.644400E-3,-0.09018033
5.644600E-3,-0.09670366
5.644800E-3,-0.09777284
5.645000E-3,-0.09202535
5.645200E-3,-0.08043389
5.645400E-3,-0.06650841
5.645600E-3,-0.05474618
5.645800E-3,-0.04862544
5.646000E-3,-0.0496157
5.646200E-3,-0.05702805
5.646400E-3,-0.06811194
5.646600E-3,-0.07878449
5.646800E-3,-0.08530997
5.647000E-3,-0.08606065
5.647200E-3,-0.08207427
5.647400E-3,-0.07601032
5.647600E-3,-0.07035722
5.647800E-3,-0.06613267
5.648000E-3,-0.0626725
5.648200E-3,-0.05846945
5.648400E-3,-0.05251672
5.648600E-3,-0.04505942
5.648800E-3,-0.0371958
5.649000E-3,-0.03016088
5.649200E-3,-0.02521193
5.649400E-3,-0.02366776
5.649600E-3,-0.02622846
5.649800E-3,-0.03203828
5.650000E-3,-0.0387521
5.650200E-3,-0.04375915
5.650400E-3,-0.04549514
5.650600E-3,-0.0439961
5.650800E-3,-0.04075646
5.651000E-3,-0.03821162
5.651200E-3,-0.03875472
5.651400E-3,-0.04336847
5.651600E-3,-0.05075345
5.651800E-3,-0.0576811
5.652000E-3,-0.06029712
5.652200E-3,-0.05577341
5.652400E-3,-0.04384792
5.652600E-3,-0.02762732
5.652800E-3,-0.01299624
5.653000E-3,-0.006460754
5.653200E-3,-0.01215064
5.653400E-3,-0.02958314
5.653600E-3,-0.05359679
5.653800E-3,-0.07647346
5.654000E-3,-0.09115432
5.654200E-3,-0.09418971
5.654400E-3,-0.08700322
5.654600E-3,-0.07467083
5.654800E-3,-0.06306212
5.655000E-3,-0.05623507
5.655200E-3,-0.05532427
5.655400E-3,-0.05887431
5.655600E-3,-0.06394182
5.655800E-3,-0.06740675
5.656000E-3,-0.06715356
5.656200E-3,-0.06285197
5.656400E-3,-0.05614828
5.656600E-3,-0.05013754
5.656800E-3,-0.0481366
5.657000E-3,-0.05220157
5.657200E-3,-0.06208842
5.657400E-3,-0.07513137
5.657600E-3,-0.08719035
5.657800E-3,-0.09441097
5.658000E-3,-0.09491598
5.658200E-3,-0.08938103
5.658400E-3,-0.08015151
5.658600E-3,-0.06962582
5.658800E-3,-0.05926162
5.659000E-3,-0.04984336
5.659200E-3,-0.04213243
5.659400E-3,-0.03696017
5.659600E-3,-0.0350943
5.659800E-3,-0.03724287
5.660000E-3,-0.04373703
5.660200E-3,-0.05391467
5.660400E-3,-0.06596275
5.660600E-3,-0.07743664
5.660800E-3,-0.08601524
5.661000E-3,-0.09008756
5.661200E-3,-0.08899882
5.661400E-3,-0.08303125
5.661600E-3,-0.07329565
5.661800E-3,-0.06153971
5.662000E-3,-0.04978631
5.662200E-3,-0.03985027
5.662400E-3,-0.03293474
5.662600E-3,-0.02952942
5.662800E-3,-0.02960406
5.663000E-3,-0.03272806
5.663200E-3,-0.03785447
5.663400E-3,-0.04317862
5.663600E-3,-0.04663593
5.663800E-3,-0.04679739
5.664000E-3,-0.04351117
5.664200E-3,-0.03821807
5.664400E-3,-0.03394676
5.664600E-3,-0.03435087
5.664800E-3,-0.04168794
5.665000E-3,-0.0551679
5.665200E-3,-0.07113873
5.665400E-3,-0.08493258
5.665600E-3,-0.09300463
5.665800E-3,-0.09417771
5.666000E-3,-0.08958719
5.666200E-3,-0.08152745
5.666400E-3,-0.07188785
5.666600E-3,-0.06131633
5.666800E-3,-0.049792
5.667000E-3,-0.03786251
5.667200E-3,-0.02723434
5.667400E-3,-0.02032533
5.667600E-3,-0.01932984
5.667800E-3,-0.02542786
5.668000E-3,-0.03829254
5.668200E-3,-0.05583045
5.668400E-3,-0.07445216
5.668600E-3,-0.09002922
5.668800E-3,-0.09891262
5.669000E-3,-0.09863551
5.669200E-3,-0.08881625
5.669400E-3,-0.07216831
5.669600E-3,-0.05425622
5.669800E-3,-0.04136551
5.670000E-3,-0.0377785
5.670200E-3,-0.04407182
5.670400E-3,-0.05703613
5.670600E-3,-0.07121629
5.670800E-3,-0.08153235
5.671000E-3,-0.0855112
5.671200E-3,-0.08369613
5.671400E-3,-0.07837383
5.671600E-3,-0.07203744
5.671800E-3,-0.06656448
5.672000E-3,-0.06302515
5.672200E-3,-0.06173834
5.672400E-3,-0.06239779
5.672600E-3,-0.06418693
5.672800E-3,-0.06590721
5.673000E-3,-0.06636311
5.673200E-3,-0.06510314
5.673400E-3,-0.06299002
5.673600E-3,-0.06185281
5.673800E-3,-0.06324175
5.674000E-3,-0.06718795
5.674200E-3,-0.07184612
5.674400E-3,-0.07435117
5.674600E-3,-0.07266475
5.674800E-3,-0.0672448
5.675000E-3,-0.06082227
5.675200E-3,-0.05613904
5.675400E-3,-0.0538375
5.675600E-3,-0.05241002
5.675800E-3,-0.04962372
5.676000E-3,-0.04378313
5.676200E-3,-0.03439074
5.676400E-3,-0.02256065
5.676600E-3,-0.01094511
5.676800E-3,-0.002733239
5.677000E-3,-0.000113264
5.677200E-3,-0.003244343
5.677400E-3,-0.01052457
5.677600E-3,-0.0199408
5.677800E-3,-0.03032278
5.678000E-3,-0.04136575
5.678200E-3,-0.05249545
5.678400E-3,-0.06194452
5.678600E-3,-0.06723383
5.678800E-3,-0.06671576
5.679000E-3,-0.06088766
5.679200E-3,-0.05253433
5.679400E-3,-0.04555713
5.679600E-3,-0.04319988
5.679800E-3,-0.04675028
5.680000E-3,-0.05521907
5.680200E-3,-0.06582318
5.680400E-3,-0.07500122
5.680600E-3,-0.07973009
5.680800E-3,-0.07863875
5.681000E-3,-0.07222263
5.681200E-3,-0.06207003
5.681400E-3,-0.04988549
5.681600E-3,-0.03706109
5.681800E-3,-0.02485787
5.682000E-3,-0.01480922
5.682200E-3,-0.008831868
5.682400E-3,-0.008704837
5.682600E-3,-0.01514909
5.682800E-3,-0.02719724
5.683000E-3,-0.04234731
5.683200E-3,-0.05741516
5.683400E-3,-0.06960361
5.683600E-3,-0.07724475
5.683800E-3,-0.07984026
5.684000E-3,-0.07754688
5.684200E-3,-0.07090847
5.684400E-3,-0.06132599
5.684600E-3,-0.05143487
5.684800E-3,-0.04423156
5.685000E-3,-0.04137194
5.685200E-3,-0.04236582
5.685400E-3,-0.04542655
5.685600E-3,-0.0489134
5.685800E-3,-0.05200554
5.686000E-3,-0.0544144
5.686200E-3,-0.05593892
5.686400E-3,-0.05652237
5.686600E-3,-0.05664298
5.686800E-3,-0.05745724
5.687000E-3,-0.06039193
5.687200E-3,-0.06636408
5.687400E-3,-0.07508315
5.687600E-3,-0.08484221
5.687800E-3,-0.09294871
5.688000E-3,-0.09668553
5.688200E-3,-0.09457968
5.688400E-3,-0.08747145
5.688600E-3,-0.0783606
5.688800E-3,-0.07055558
5.689000E-3,-0.06550218
5.689200E-3,-0.06228353
5.689400E-3,-0.05903722
5.689600E-3,-0.05482833
5.689800E-3,-0.05065077
5.690000E-3,-0.04917331
5.690200E-3,-0.05326939
5.690400E-3,-0.06384185
5.690600E-3,-0.07847685
5.690800E-3,-0.09235516
5.691000E-3,-0.1009229
5.691200E-3,-0.1023243
5.691400E-3,-0.09801862
5.691600E-3,-0.09142963
5.691800E-3,-0.08567567
5.692000E-3,-0.08189066
5.692200E-3,-0.07919523
5.692400E-3,-0.07614018
5.692600E-3,-0.07225147
5.692800E-3,-0.0683721
5.693000E-3,-0.06581538
5.693200E-3,-0.06537124
5.693400E-3,-0.06702726
5.693600E-3,-0.07048727
5.693800E-3,-0.07590406
5.694000E-3,-0.08394994
5.694200E-3,-0.09476867
5.694400E-3,-0.1065956
5.694600E-3,-0.1157175
5.694800E-3,-0.1184142
5.695000E-3,-0.1133844
5.695200E-3,-0.1024863
5.695400E-3,-0.08928478
5.695600E-3,-0.07696704
5.695800E-3,-0.06732499
5.696000E-3,-0.06095443
5.696200E-3,-0.05779794
5.696400E-3,-0.05747837
5.696600E-3,-0.05946892
5.696800E-3,-0.06315117
5.697000E-3,-0.06758292
5.697200E-3,-0.07119885
5.697400E-3,-0.0721874
5.697600E-3,-0.06959122
5.697800E-3,-0.06403243
5.698000E-3,-0.05725505
5.698200E-3,-0.05099269
5.698400E-3,-0.04616901
5.698600E-3,-0.04282623
5.698800E-3,-0.04051619
5.699000E-3,-0.03872072
5.699200E-3,-0.03704979
5.699400E-3,-0.03533442
5.699600E-3,-0.03382536
5.699800E-3,-0.03323731
5.700000E-3,-0.03424054
5.700200E-3,-0.03670455
5.700400E-3,-0.03950337
5.700600E-3,-0.04128198
5.700800E-3,-0.04170925
5.701000E-3,-0.04219702
5.701200E-3,-0.04532284
5.701400E-3,-0.05312187
5.701600E-3,-0.06543754
5.701800E-3,-0.07970969
5.702000E-3,-0.09239685
5.702200E-3,-0.1007747
5.702400E-3,-0.1038228
5.702600E-3,-0.1021302
5.702800E-3,-0.0973741
5.703000E-3,-0.0914714
5.703200E-3,-0.08555686
5.703400E-3,-0.07968996
5.703600E-3,-0.07365991
5.703800E-3,-0.06779411
5.704000E-3,-0.0628803
5.704200E-3,-0.05970966
5.704400E-3,-0.05885376
5.704600E-3,-0.0604986
5.704800E-3,-0.0642
5.705000E-3,-0.06887162
5.705200E-3,-0.07314044
5.705400E-3,-0.07574663
5.705600E-3,-0.07567158
5.705800E-3,-0.07219325
5.706000E-3,-0.06529613
5.706200E-3,-0.05623915
5.706400E-3,-0.04750803
5.706600E-3,-0.04190737
5.706800E-3,-0.04147288
5.707000E-3,-0.04676265
5.707200E-3,-0.0563837
5.707400E-3,-0.06704442
5.707600E-3,-0.07502096
5.707800E-3,-0.07845495
5.708000E-3,-0.07833018
5.708200E-3,-0.07732402
5.708400E-3,-0.07797304
5.708600E-3,-0.08149174
5.708800E-3,-0.08729161
5.709000E-3,-0.09315394
5.709200E-3,-0.09628442
5.709400E-3,-0.09474146
5.709600E-3,-0.08823393
5.709800E-3,-0.07804314
5.710000E-3,-0.06652079
5.710200E-3,-0.0564289
5.710400E-3,-0.05022815
5.710600E-3,-0.04957076
5.710800E-3,-0.05500018
5.711000E-3,-0.0655051
5.711200E-3,-0.07806946
5.711400E-3,-0.08814971
5.711600E-3,-0.09154486
5.711800E-3,-0.08655181
5.712000E-3,-0.07473256
5.712200E-3,-0.05993745
5.712400E-3,-0.04656619
5.712600E-3,-0.0379877
5.712800E-3,-0.0356176
5.713000E-3,-0.03905562
5.713200E-3,-0.04700935
5.713400E-3,-0.05787641
5.713600E-3,-0.06949065
5.713800E-3,-0.07898761
5.714000E-3,-0.08376312
5.714200E-3,-0.08297523
5.714400E-3,-0.07796614
5.714600E-3,-0.07095721
5.714800E-3,-0.06339708
5.715000E-3,-0.05562409
5.715200E-3,-0.04780901
5.715400E-3,-0.04095424
5.715600E-3,-0.03695755
5.715800E-3,-0.03762114
5.716000E-3,-0.04340217
5.716200E-3,-0.05293061
5.716400E-3,-0.06357204
5.716600E-3,-0.07244286
5.716800E-3,-0.07717904
5.717000E-3,-0.07640568
5.717200E-3,-0.07030799
5.717400E-3,-0.06112187
5.717600E-3,-0.05263807
5.717800E-3,-0.04845084
5.718000E-3,-0.05003055
5.718200E-3,-0.05599584
5.718400E-3,-0.06306471
5.718600E-3,-0.06801424
5.718800E-3,-0.0693013
5.719000E-3,-0.06730924
5.719200E-3,-0.06331959
5.719400E-3,-0.05835368
5.719600E-3,-0.05303217
5.719800E-3,-0.04833117
5.720000E-3,-0.04595648
5.720200E-3,-0.04764071
5.720400E-3,-0.05407429
5.720600E-3,-0.06435002
5.720800E-3,-0.07603368
5.721000E-3,-0.08576751
5.721200E-3,-0.09043781
5.721400E-3,-0.08846331
5.721600E-3,-0.08030336
5.721800E-3,-0.06797098
5.722000E-3,-0.05433138
5.722200E-3,-0.04261189
5.722400E-3,-0.03564471
5.722600E-3,-0.03481309
5.722800E-3,-0.0396348
5.723000E-3,-0.0483697
5.723200E-3,-0.05873875
5.723400E-3,-0.06806758
5.723600E-3,-0.07357085
5.723800E-3,-0.07349581
5.724000E-3,-0.06832641
5.724200E-3,-0.060822
5.724400E-3,-0.05479633
5.724600E-3,-0.05340203
5.724800E-3,-0.05783577
5.725000E-3,-0.0671856
5.725200E-3,-0.07931536
5.725400E-3,-0.09185844
5.725600E-3,-0.1026688
5.725800E-3,-0.1099591
5.726000E-3,-0.112679
5.726200E-3,-0.1110601
5.726400E-3,-0.1065175
5.726600E-3,-0.1006698
5.726800E-3,-0.09440892
5.727000E-3,-0.08774662
5.727200E-3,-0.08028892
5.727400E-3,-0.07204365
5.727600E-3,-0.06403435
5.727800E-3,-0.0579346
5.728000E-3,-0.05486413
5.728200E-3,-0.05458747
5.728400E-3,-0.0558895
5.728600E-3,-0.05759612
5.728800E-3,-0.05932262
5.729000E-3,-0.06156149
5.729200E-3,-0.06513916
5.729400E-3,-0.07033122
5.729600E-3,-0.07619928
5.729800E-3,-0.08064016
5.730000E-3,-0.08131981
5.730200E-3,-0.07721041
5.730400E-3,-0.06975286
5.730600E-3,-0.06261235
5.730800E-3,-0.06002223
5.731000E-3,-0.06461656
5.731200E-3,-0.07589306
5.731400E-3,-0.09030738
5.731600E-3,-0.1030234
5.731800E-3,-0.1100181
5.732000E-3,-0.1092862
5.732200E-3,-0.1010905
5.732400E-3,-0.08769626
5.732600E-3,-0.07255529
5.732800E-3,-0.05890594
5.733000E-3,-0.04850612
5.733200E-3,-0.0414082
5.733400E-3,-0.036738
5.733600E-3,-0.03361724
5.733800E-3,-0.03161424
5.734000E-3,-0.03075585
5.734200E-3,-0.03130349
5.734400E-3,-0.03338785
5.734600E-3,-0.03677568
5.734800E-3,-0.04111628
5.735000E-3,-0.04642663
5.735200E-3,-0.05311833
5.735400E-3,-0.06144354
5.735600E-3,-0.07099886
5.735800E-3,-0.08072252
5.736000E-3,-0.08928439
5.736200E-3,-0.0957075
5.736400E-3,-0.09985558
5.736600E-3,-0.1021801
5.736800E-3,-0.1028995
5.737000E-3,-0.1016862
5.737200E-3,-0.0982021
5.737400E-3,-0.09248188
5.737600E-3,-0.08455431
5.737800E-3,-0.07424319
5.738000E-3,-0.06208348
5.738200E-3,-0.05033888
5.738400E-3,-0.04230609
5.738600E-3,-0.04004391
5.738800E-3,-0.0426811
5.739000E-3,-0.04695192
5.739200E-3,-0.04942336
5.739400E-3,-0.04849352
5.739600E-3,-0.04492179
5.739800E-3,-0.04096308
5.740000E-3,-0.03867475
5.740200E-3,-0.03845873
5.740400E-3,-0.03916048
5.740600E-3,-0.03967591
5.740800E-3,-0.04037211
5.741000E-3,-0.04290981
5.741200E-3,-0.04874574
5.741400E-3,-0.05775536
5.741600E-3,-0.06807715
5.741800E-3,-0.07709238
5.742000E-3,-0.0826732
5.742200E-3,-0.08390759
5.742400E-3,-0.08115163
5.742600E-3,-0.07581776
5.742800E-3,-0.07010925
5.743000E-3,-0.06634839
5.743200E-3,-0.06575755
5.743400E-3,-0.06752714
5.743600E-3,-0.06928208
5.743800E-3,-0.06878751
5.744000E-3,-0.06536743
5.744200E-3,-0.05993887
5.744400E-3,-0.05410246
5.744600E-3,-0.04926795
5.744800E-3,-0.04618664
5.745000E-3,-0.04490355
5.745200E-3,-0.04513659
5.745400E-3,-0.04684574
5.745600E-3,-0.0505687
5.745800E-3,-0.05720221
5.746000E-3,-0.06721162
5.746200E-3,-0.07971023
5.746400E-3,-0.09205323
5.746600E-3,-0.1004259
5.746800E-3,-0.1014755
5.747000E-3,-0.09412624
5.747200E-3,-0.08022907
5.747400E-3,-0.06365964
5.747600E-3,-0.04865343
5.747800E-3,-0.03826024
5.748000E-3,-0.0334484
5.748200E-3,-0.03313222
5.748400E-3,-0.03511286
5.748600E-3,-0.03752463
5.748800E-3,-0.03981214
5.749000E-3,-0.0424492
5.749200E-3,-0.04597956
5.749400E-3,-0.05052632
5.749600E-3,-0.05589091
5.749800E-3,-0.06175911
5.750000E-3,-0.06789055
5.750200E-3,-0.07422386
5.750400E-3,-0.08067715
5.750600E-3,-0.08676988
5.750800E-3,-0.09157883
5.751000E-3,-0.09417436
5.751200E-3,-0.0940256
5.751400E-3,-0.09105594
5.751600E-3,-0.08562421
5.751800E-3,-0.07852388
5.752000E-3,-0.07076395
5.752200E-3,-0.0632748
5.752400E-3,-0.05686225
5.752600E-3,-0.05219028
5.752800E-3,-0.04942614
5.753000E-3,-0.04793166
5.753200E-3,-0.04673601
5.753400E-3,-0.04550785
5.753600E-3,-0.04475091
5.753800E-3,-0.04481229
5.754000E-3,-0.04493428
5.754200E-3,-0.04358998
5.754400E-3,-0.03984213
5.754600E-3,-0.0343202
5.754800E-3,-0.02875368
5.755000E-3,-0.02461135
5.755200E-3,-0.02237508
5.755400E-3,-0.02186109
5.755600E-3,-0.02272768
5.755800E-3,-0.02483114
5.756000E-3,-0.02867386
5.756200E-3,-0.03551489
5.756400E-3,-0.04655666
5.756600E-3,-0.06170173
5.756800E-3,-0.07897058
5.757000E-3,-0.09508884
5.757200E-3,-0.1068617
5.757400E-3,-0.1123306
5.757600E-3,-0.1109211
5.757800E-3,-0.1029776
5.758000E-3,-0.08968628
5.758200E-3,-0.07343927
5.758400E-3,-0.05771087
5.758600E-3,-0.04596275
5.758800E-3,-0.04025356
5.759000E-3,-0.04063452
5.759200E-3,-0.04568956
5.759400E-3,-0.05357819
5.759600E-3,-0.0626371
5.759800E-3,-0.07127862
5.760000E-3,-0.07778675
5.760200E-3,-0.08059306
5.760400E-3,-0.0790043
5.760600E-3,-0.07382759
5.760800E-3,-0.06715402
5.761000E-3,-0.06127113
5.761200E-3,-0.05764199
5.761400E-3,-0.05664957
5.761600E-3,-0.05789638
5.761800E-3,-0.06060068
5.762000E-3,-0.06387709
5.762200E-3,-0.06683254
5.762400E-3,-0.06855508
5.762600E-3,-0.06826382
5.762800E-3,-0.06566833
5.763000E-3,-0.06117179
5.763200E-3,-0.05574395
5.763400E-3,-0.05068926
5.763600E-3,-0.04735942
5.763800E-3,-0.04662016
5.764000E-3,-0.04820334
5.764200E-3,-0.05055024
5.764400E-3,-0.05154724
5.764600E-3,-0.04966536
5.764800E-3,-0.04467751
5.765000E-3,-0.03776323
5.765200E-3,-0.03116613
5.765400E-3,-0.02731136
5.765600E-3,-0.02755833
5.765800E-3,-0.03158763
5.766000E-3,-0.03814412
5.766200E-3,-0.04617408
5.766400E-3,-0.05490879
5.766600E-3,-0.06321761
5.766800E-3,-0.06954614
5.767000E-3,-0.07249244
5.767200E-3,-0.07120978
5.767400E-3,-0.06562739
5.767600E-3,-0.05683959
5.767800E-3,-0.04716491
5.768000E-3,-0.03929483
5.768200E-3,-0.03508243
5.768400E-3,-0.03488986
5.768600E-3,-0.03759906
5.768800E-3,-0.04103626
5.769000E-3,-0.04294377
5.769200E-3,-0.04235338
5.769400E-3,-0.04024804
5.769600E-3,-0.03859729
5.769800E-3,-0.03864952
5.770000E-3,-0.04030814
5.770200E-3,-0.04293188
5.770400E-3,-0.04616882
5.770600E-3,-0.04991743
5.770800E-3,-0.05393744
5.771000E-3,-0.05771058
5.771200E-3,-0.06046133
5.771400E-3,-0.06119377
5.771600E-3,-0.058886
5.771800E-3,-0.05296505
5.772000E-3,-0.04384152
5.772200E-3,-0.03307365
5.772400E-3,-0.02305713
5.772600E-3,-0.0164165
5.772800E-3,-0.01510588
5.773000E-3,-0.01939688
5.773200E-3,-0.02755268
5.773400E-3,-0.03673567
5.773600E-3,-0.04439254
5.773800E-3,-0.04897813
5.774000E-3,-0.04995203
5.774200E-3,-0.04754796
5.774400E-3,-0.0424493
5.774600E-3,-0.03549411
5.774800E-3,-0.02772149
5.775000E-3,-0.02059783
5.775200E-3,-0.01578867
5.775400E-3,-0.01446501
5.775600E-3,-0.0169206
5.775800E-3,-0.02278443
5.776000E-3,-0.03132015
5.776200E-3,-0.0415237
5.776400E-3,-0.0522369
5.776600E-3,-0.06235491
5.776800E-3,-0.07087719
5.777000E-3,-0.07682966
5.777200E-3,-0.07948495
5.777400E-3,-0.07894031
5.777600E-3,-0.07644932
5.777800E-3,-0.07390427
5.778000E-3,-0.0726965
5.778200E-3,-0.07296697
5.778400E-3,-0.07388819
5.778600E-3,-0.0745464
5.778800E-3,-0.07449736
5.779000E-3,-0.0735134
5.779200E-3,-0.07109058
5.779400E-3,-0.06674933
5.779600E-3,-0.06099961
5.779800E-3,-0.05550699
5.780000E-3,-0.05182208
5.780200E-3,-0.05011276
5.780400E-3,-0.04942283
5.780600E-3,-0.04892385
5.780800E-3,-0.04860118
5.781000E-3,-0.04895442
5.781200E-3,-0.05047589
5.781400E-3,-0.05335862
5.781600E-3,-0.05723807
5.781800E-3,-0.06110454
5.782000E-3,-0.06378808
5.782200E-3,-0.06472333
5.782400E-3,-0.06427208
5.782600E-3,-0.06342079
5.782800E-3,-0.06328108
5.783000E-3,-0.06476009
5.783200E-3,-0.06830746
5.783400E-3,-0.07359459
5.783600E-3,-0.07940533
5.783800E-3,-0.08403537
5.784000E-3,-0.08597451
5.784200E-3,-0.08448482
5.784400E-3,-0.07997808
5.784600E-3,-0.07401623
5.784800E-3,-0.06858356
5.785000E-3,-0.06492185
5.785200E-3,-0.06293091
5.785400E-3,-0.06156823
5.785600E-3,-0.05961922
5.785800E-3,-0.05630913
5.786000E-3,-0.05184998
5.786200E-3,-0.04769034
5.786400E-3,-0.04588675
5.786600E-3,-0.04788875
5.786800E-3,-0.05387189
5.787000E-3,-0.06308782
5.787200E-3,-0.07441681
5.787400E-3,-0.08632871
5.787600E-3,-0.09667631
5.787800E-3,-0.1031045
5.788000E-3,-0.1038972
5.788200E-3,-0.09849789
5.788400E-3,-0.08751042
5.788600E-3,-0.07255824
5.788800E-3,-0.05612999
5.789000E-3,-0.04120338
5.789200E-3,-0.03061118
5.789400E-3,-0.02628995
5.789600E-3,-0.02855346
5.789800E-3,-0.03565775
5.790000E-3,-0.04405843
5.790200E-3,-0.04952342
5.790400E-3,-0.04875889
5.790600E-3,-0.04088174
5.790800E-3,-0.02801513
5.791000E-3,-0.01457065
5.791200E-3,-0.005494042
5.791400E-3,-0.004327478
5.791600E-3,-0.01194308
5.791800E-3,-0.026422
5.792000E-3,-0.04400977
5.792200E-3,-0.0606256
5.792400E-3,-0.07330325
5.792600E-3,-0.08106178
5.792800E-3,-0.08487635
5.793000E-3,-0.08678297
5.793200E-3,-0.0886273
5.793400E-3,-0.09122037
5.793600E-3,-0.09441533
5.793800E-3,-0.09778263
5.794000E-3,-0.1009466
5.794200E-3,-0.1032289
5.794400E-3,-0.1033056
5.794600E-3,-0.09970377
5.794800E-3,-0.09202968
5.795000E-3,-0.08186505
5.795200E-3,-0.07229343
5.795400E-3,-0.06616859
5.795600E-3,-0.06450089
5.795800E-3,-0.0662947
5.796000E-3,-0.06966391
5.796200E-3,-0.07286007
5.796400E-3,-0.0744091
5.796600E-3,-0.07286018
5.796800E-3,-0.06698203
5.797000E-3,-0.05658757
5.797200E-3,-0.04349091
5.797400E-3,-0.03165033
5.797600E-3,-0.02567089
5.797800E-3,-0.02826192
5.798000E-3,-0.03867145
