  Time                 , -I(R1)               
  3.040901921259e-006  ,1.040328149691e+000  
  3.435484669672e-006  ,1.053903906520e+000  
  3.888956807123e-006  ,1.079414175598e+000  
  4.257599614130e-006  ,1.084455061300e+000  
  4.661671421991e-006  ,1.064058913783e+000  
  5.158917210565e-006  ,9.860559585771e-001  
  5.753151677118e-006  ,8.195098008540e-001  
  6.470982335077e-006  ,5.509147679281e-001  
  7.203785679804e-006  ,2.442226179189e-001  
  8.092991612421e-006  ,-5.245568484098e-002  
  9.097782872186e-006  ,-2.322725645455e-001  
  9.784142277704e-006  ,-2.400830663344e-001  
  1.043531110095e-005  ,-1.750182358961e-001  
  1.130506207751e-005  ,-3.668562936714e-002  
  1.211311032580e-005  ,8.644734297780e-002  
  1.290961911486e-005  ,1.551506208026e-001  
  1.366569211291e-005  ,1.650197472801e-001  
  1.436731030749e-005  ,1.304352802016e-001  
  1.504918744372e-005  ,6.844810588113e-002  
  1.601564099597e-005  ,-2.242012980278e-002  
  1.679670026110e-005  ,-7.039143614965e-002  
  1.754028012560e-005  ,-8.753274132320e-002  
  1.835014035510e-005  ,-7.628780714660e-002  
  1.925336530016e-005  ,-3.670056113188e-002  
  2.016307523058e-005  ,9.686471575014e-003  
  2.090713193225e-005  ,3.604285485013e-002  
  2.167512585925e-005  ,4.801922764455e-002  
  2.236797025012e-005  ,4.396040605210e-002  
  2.323791196154e-005  ,2.421699166742e-002  
  2.419635464953e-005  ,-2.873641986344e-003  
  2.498428036975e-005  ,-1.886216245301e-002  
  2.581407239245e-005  ,-2.642181870714e-002  
  2.652274777697e-005  ,-2.410359546901e-002  
  2.740041425036e-005  ,-1.303567894660e-002  
  2.835199048327e-005  ,1.785013764873e-003  
  2.912522961901e-005  ,1.041798890975e-002  
  2.995149304675e-005  ,1.456886417688e-002  
  3.065931012438e-005  ,1.330391952220e-002  
  3.153859784411e-005  ,7.199679797900e-003  
  3.249074628161e-005  ,-9.762419558748e-004  
  3.326465298937e-005  ,-5.740662924454e-003  
  3.409120251940e-005  ,-8.030499113984e-003  
  3.479911496447e-005  ,-7.333148939084e-003  
  3.567821194933e-005  ,-3.968898746690e-003  
  3.663045575427e-005  ,5.384386925800e-004  
  3.740436246203e-005  ,3.164767068489e-003  
  3.823091199206e-005  ,4.426999524169e-003  
  3.893882443713e-005  ,4.042536334522e-003  
  3.981801678942e-005  ,2.187696684576e-003  
  4.077512433337e-005  ,-3.078148368106e-004  
  4.154740979479e-005  ,-1.748988762775e-003  
  4.237262418078e-005  ,-2.440750155063e-003  
  4.308015515612e-005  ,-2.227494440935e-003  
  4.395782162951e-005  ,-1.206078141779e-003  
  4.498740842150e-005  ,2.563842149771e-004  
  4.576770474719e-005  ,1.019527135204e-003  
  4.655296017932e-005  ,1.348979731578e-003  
  4.725047757433e-005  ,1.218954586832e-003  
  4.809743573474e-005  ,6.695098939127e-004  
  4.903680493640e-005  ,-2.603813642129e-005  
  4.996110608386e-005  ,-5.819235125595e-004  
  5.102693249987e-005  ,-7.419760677547e-004  
  5.177041699694e-005  ,-5.828432936911e-004  
  5.251971890734e-005  ,-2.691198790536e-004  
  5.344468762683e-005  ,1.280171333773e-004  
  5.421668698596e-005  ,3.400769391908e-004  
  5.494605710314e-005  ,4.128888648299e-004  
  5.563146283434e-005  ,3.626493698280e-004  
  5.640546490954e-005  ,2.043303772434e-004  
  5.732909848498e-005  ,-6.429155778518e-006  
  5.824519803332e-005  ,-1.756778892050e-004  
  5.931197812365e-005  ,-2.266445600924e-004  
  6.012860944079e-005  ,-1.730763073333e-004  
  6.087571790026e-005  ,-7.605557459230e-005  
  6.183740308093e-005  ,4.785786107772e-005  
  6.265994717883e-005  ,1.107315946823e-004  
  6.340123822497e-005  ,1.257693575375e-004  
  6.409198453234e-005  ,1.045693796770e-004  
  6.475631406115e-005  ,6.048350710574e-005  
  6.565887143420e-005  ,-3.317225565861e-006  
  6.656419446276e-005  ,-5.401036993228e-005  
  6.760942151354e-005  ,-6.926531737246e-005  
  6.841594388293e-005  ,-5.337940115394e-005  
  6.915942838000e-005  ,-2.406857149129e-005  
  7.011768033312e-005  ,1.382294208883e-005  
  7.092773129748e-005  ,3.324338163572e-005  
  7.166473080920e-005  ,3.846471888531e-005  
  7.235376050280e-005  ,3.250397641744e-005  
  7.305118253039e-005  ,1.860542375227e-005  
  7.396089246081e-005  ,-9.389288018656e-007  
  7.487041165637e-005  ,-1.649413373137e-005  
  7.591964413928e-005  ,-2.113805555887e-005  
  7.672902753161e-005  ,-1.623756318846e-005  
  7.747308423327e-005  ,-7.263226609233e-006  
  7.843629529284e-005  ,4.336177535061e-006  
  7.925340344714e-005  ,1.023661419026e-005  
  7.999145200060e-005  ,1.173574363586e-005  
  8.068095853137e-005  ,9.843080739440e-006  
  8.136283566760e-005  ,5.661888876324e-006  
  8.226920773791e-005  ,-2.961894820192e-007  
  8.317681958483e-005  ,-5.034960511613e-006  
  8.422433545397e-005  ,-6.455148376536e-006  
  8.503247906970e-005  ,-4.965842682177e-006  
  8.577634503649e-005  ,-2.229054520472e-006  
  8.675042798327e-005  ,1.346187690719e-006  
  8.749076535510e-005  ,3.028968284962e-006  
  8.823396374987e-005  ,3.586250445857e-006  
  8.892509152697e-005  ,3.072713548235e-006  
  8.965350796984e-005  ,1.740076976539e-006  
  9.056970288561e-005  ,-8.575501873569e-008  
  9.148294141100e-005  ,-1.539356687407e-006  
  9.253408124255e-005  ,-1.968230166233e-006  
  9.334594418810e-005  ,-1.507018784993e-006  
  9.409047772692e-005  ,-6.687090383852e-007  
  9.503003766345e-005  ,3.340233569410e-007  
  9.601842572497e-005  ,1.020687034815e-006  
  9.696761777209e-005  ,1.041815099702e-006  
  9.783918072985e-005  ,6.674337611382e-007  
  9.868995358752e-005  ,1.040669046389e-007  
  9.941207577990e-005  ,-2.964006300217e-007  
  1.004605453234e-004  ,-6.053167937302e-007  
  1.014554183702e-004  ,-5.168956024596e-007  
  1.023915450792e-004  ,-2.119874156125e-007  
  1.034361999254e-004  ,1.192715018534e-007  
  1.043240707140e-004  ,2.945815107235e-007  
  1.052242439012e-004  ,3.318751756889e-007  
  1.059899490099e-004  ,2.514709144241e-007  
  1.067144553881e-004  ,1.115107641470e-007  
  1.076093833666e-004  ,-5.251863859831e-008  
  1.085159461717e-004  ,-1.588909392590e-007  
  1.093632858019e-004  ,-1.849850179296e-007  
  1.100921790819e-004  ,-1.487338588773e-007  
  1.107896964769e-004  ,-7.779310047552e-008  
  1.117635886888e-004  ,2.133613750345e-008  
  1.126887481432e-004  ,8.416115567113e-008  
  1.135504882555e-004  ,1.025083776042e-007  
  1.142857711534e-004  ,8.434663623257e-008  
  1.149938743334e-004  ,4.550401182583e-008  
  1.159897010546e-004  ,-1.037055606715e-008  
  1.169201057176e-004  ,-4.574291530316e-008  
  1.177880447130e-004  ,-5.661540791480e-008  
  1.185312431078e-004  ,-4.681557079589e-008  
  1.192482154589e-004  ,-2.521557620338e-008  
  1.202444236498e-004  ,5.608646085687e-009  
  1.211785476427e-004  ,2.521886323093e-008  
  1.220507781725e-004  ,3.123327067460e-008  
  1.228055160265e-004  ,2.567587085279e-008  
  1.235333602648e-004  ,1.349275323770e-008  
  1.245146911363e-004  ,-3.257182735553e-009  
  1.254533927660e-004  ,-1.403963800456e-008  
  1.263302962999e-004  ,-1.721350542763e-008  
  1.271044891100e-004  ,-1.391774442270e-008  
  1.279716651659e-004  ,-5.725179891630e-009  
  1.289390723925e-004  ,3.071611385748e-009  
  1.299081962328e-004  ,8.434361244419e-009  
  1.308077018480e-004  ,9.274128561341e-009  
  1.316749732714e-004  ,6.509834406372e-009  
  1.327875297289e-004  ,4.067020151190e-010  
  1.336277168016e-004  ,-3.241724541145e-009  
  1.346521537523e-004  ,-5.320064507237e-009  
  1.358055274706e-004  ,-3.808014712067e-009  
  1.370390098314e-004  ,-8.763567850507e-011  
  1.380724113207e-004  ,2.184458316125e-009  
  1.393177192430e-004  ,2.957043349076e-009  
  1.408399741869e-004  ,1.013079875158e-009  
  1.425577323656e-004  ,-1.447815422991e-009  
  1.442173164110e-004  ,-1.532025215137e-009  
  1.457578819017e-004  ,-5.428362361335e-011  
  1.473776023607e-004  ,9.251974628917e-010  
  1.493024986009e-004  ,7.510474902281e-010  
  1.519254844408e-004  ,-5.292928126515e-010  
  1.543131034593e-004  ,-5.717644250919e-010  
  1.568895499925e-004  ,1.383335247501e-010  
  1.588636558275e-004  ,3.515161258666e-010  
  1.628118674974e-004  ,-4.650089477906e-011  
  1.662519614916e-004  ,-1.844151500879e-010  
  1.726995628099e-004  ,9.155778596649e-011  
  1.787664573412e-004  ,7.003626578529e-011  
  1.896825950365e-004  ,-6.517025779203e-011  
  2.076635520677e-004  ,5.662002844878e-011  
  2.379400413256e-004  ,5.585217444474e-012  
  2.769842307787e-004  ,-1.323763854280e-012  
  3.550726096849e-004  ,1.338568997750e-012  
  4.550726096849e-004  ,-1.346282437295e-012  
  5.550726096849e-004  ,1.350675226805e-012  
  6.550726096849e-004  ,-1.351802249450e-012  
  7.550726096849e-004  ,1.349724997920e-012  
  8.550726096849e-004  ,-1.344511299925e-012  
  9.550726096849e-004  ,1.336235034097e-012  
  1.055072609685e-003  ,-1.324975837226e-012  
  1.155072609685e-003  ,1.310818803698e-012  
  1.255072609685e-003  ,-1.293854177986e-012  
  1.355072609685e-003  ,1.274177041054e-012  
  1.455072609685e-003  ,-1.251886991542e-012  
  1.555072609685e-003  ,1.227087822574e-012  
  1.655072609685e-003  ,-1.199887195044e-012  
  1.755072609685e-003  ,1.170396308211e-012  
  1.855072609685e-003  ,-1.138729568437e-012  
  1.955072609685e-003  ,1.105004256881e-012  
  2.055072609685e-003  ,-1.069340196953e-012  
  2.155072609685e-003  ,1.031859422316e-012  
  2.255072609685e-003  ,-9.926858462068e-013  
  2.355072609685e-003  ,9.519449328248e-013  
  2.455072609685e-003  ,-9.097633715264e-013  
  2.555072609685e-003  ,8.662687545349e-013  
  2.655072609685e-003  ,-8.215892588547e-013  
  2.755072609685e-003  ,7.758533330565e-013  
  2.855072609685e-003  ,-7.291893895764e-013  
  2.955072609685e-003  ,6.817255031430e-013  
  3.055072609685e-003  ,-6.335891159231e-013  
  3.155072609685e-003  ,5.849067499480e-013  
  3.255072609685e-003  ,-5.358037273545e-013  
  3.355072609685e-003  ,4.864038989451e-013  
  3.455072609685e-003  ,-4.368293815433e-013  
  3.555072609685e-003  ,3.872003045895e-013  
  3.655072609685e-003  ,-3.376345663933e-013  
  3.755072609685e-003  ,2.882476004239e-013  
  3.855072609685e-003  ,-2.391521519949e-013  
  3.955072609685e-003  ,1.904580656624e-013  
  4.055072609685e-003  ,-1.422720836273e-013  
  4.155072609685e-003  ,9.469765540108e-014  
  4.255072609685e-003  ,-4.783475895999e-014  
  4.355072609685e-003  ,1.779733585047e-015  
  4.455072609685e-003  ,4.337487544974e-014  
  4.555072609685e-003  ,-8.754046020725e-014  
  4.655072609685e-003  ,1.306324813334e-013  
  4.755072609685e-003  ,-1.725705871481e-013  
  4.855072609685e-003  ,2.132787205390e-013  
  4.955072609685e-003  ,-2.526852136462e-013  
  5.000000000000e-003  ,3.353509366562e-013  
